București	8.09	95.7	1019	6.9
Constanța	8.06	97.2	143	2.8
Bihor	7.87	95.8	239	5.8
Dolj	8.06	97.5	202	4.7
Dâmbovița	7.74	96.4	55	1.7
Arad	7.81	93.0	158	5.2
Teleorman	7.62	96.8	31	1.3
Suceava	8.37	98.6	355	6.5
Bacău	7.87	94.5	217	5.6
Galați	8.36	94.8	232	6.7
Caraș-Severin	7.84	95.5	112	6.1
Buzău	8.39	97.5	40	1.4
Mureș	8.57	99.2	125	3.5
Vrancea	8.37	95.8	48	2.2
Botoșani	7.71	93.2	148	5.3
Brașov	8.35	100.0	313	10.3
Gorj	8.42	99.2	122	3.6
Prahova	7.73	92.7	206	4.0
Sibiu	8.56	99.3	149	6.1
Iași	8.57	99.0	418	8.0
Vaslui	8.32	97.6	126	4.4
Timiș	8.30	98.1	266	6.2
Covasna	8.08	96.8	31	2.6
Olt	8.46	100.0	63	2.2
Argeș	8.31	98.0	246	5.1
Hunedoara	8.12	93.1	175	6.1
Maramureș	8.27	97.7	218	6.3
Satu-Mare	8.38	98.7	75	3.9
Tulcea	8.30	100.0	9	0.7
Brăila	8.77	100.0	78	4.5
Bistrița-Năsăud	8.33	100.0	133	6.3
Giurgiu	8.22	83.3	12	0.9
Sălaj	8.31	97.8	92	5.1
Alba	8.46	98.3	172	6.9
Mehedinți	7.93	92.9	28	1.6
Ilfov	5.70	71.4	7	0.6
Neamț	8.51	99.1	229	6.1
Călărași	7.59	93.5	31	1.9
Harghita	8.23	97.3	110	4.9
Ialomița	8.81	100.0	22	1.2
Cluj	8.76	99.7	361	8.6
Vâlcea	8.53	99.0	105	3.6
