Dolj	7.22	93.9	1422	32.9
Tulcea	7.12	94.2	413	32.5
Olt	7.22	94.9	1066	36.6
București	7.43	92.8	5228	35.6
Bistrița-Năsăud	7.29	93.4	610	28.8
Iași	7.44	96.4	1492	28.4
Vaslui	7.16	93.3	1088	37.9
Arad	7.18	88.9	897	29.7
Gorj	7.09	94.0	831	24.7
Bihor	7.34	95.7	1387	33.7
Argeș	7.24	91.1	1343	28.1
Teleorman	6.36	82.6	965	39.1
Ilfov	6.10	79.2	432	35.4
Sălaj	7.56	98.4	385	21.3
Constanța	7.12	90.2	1180	23.3
Ialomița	7.39	94.8	422	23.8
Mehedinți	7.04	95.1	555	30.9
Cluj	7.81	97.2	1562	37.2
Harghita	7.59	97.0	708	31.6
Mureș	7.08	94.6	1153	32.4
Dâmbovița	7.31	94.1	1154	36.1
Vrancea	7.45	91.5	765	34.7
Covasna	7.50	97.7	441	37.6
Galați	7.68	96.2	940	27.0
Brașov	7.26	90.7	826	27.2
Caraș-Severin	7.20	95.8	499	27.0
Brăila	7.46	96.6	638	36.5
Hunedoara	7.53	95.2	903	31.5
Timiș	6.83	92.9	1334	31.3
Bacău	7.31	95.5	1374	35.6
Botoșani	7.06	91.2	917	32.6
Sibiu	7.65	94.5	632	25.8
Neamț	7.56	94.2	990	26.3
Călărași	7.36	92.2	451	28.3
Alba	7.37	96.0	724	29.1
Buzău	7.43	95.1	1139	40.8
Satu-Mare	7.04	95.3	716	36.8
Maramureș	7.68	93.6	1105	32.0
Suceava	7.52	93.7	1839	33.7
Vâlcea	7.67	96.4	740	25.4
Giurgiu	6.57	86.1	454	32.2
Prahova	7.50	93.7	1165	22.5
