Bacău	8.79	97.8	134	3.5
Prahova	8.75	99.2	258	5.0
Mehedinți	8.35	95.2	21	1.2
București	8.84	99.0	627	4.3
Dolj	8.76	97.4	38	0.9
Brașov	8.60	99.1	110	3.6
Ialomița	8.42	97.1	35	2.0
Mureș	8.46	100.0	110	3.1
Călărași	8.68	89.4	47	3.0
Bistrița-Năsăud	8.73	100.0	62	2.9
Argeș	8.84	97.8	135	2.8
Dâmbovița	8.50	98.6	70	2.2
Neamț	9.04	98.7	77	2.0
Galați	8.73	100.0	123	3.5
Constanța	8.74	97.5	79	1.6
Olt	8.70	96.3	27	0.9
Tulcea	9.12	100.0	17	1.3
Bihor	8.59	95.9	73	1.8
Harghita	8.33	100.0	47	2.1
Iași	9.10	100.0	64	1.2
Satu-Mare	8.17	98.5	65	3.3
Brăila	8.55	98.6	139	7.9
Covasna	8.24	100.0	28	2.4
Botoșani	8.84	97.3	37	1.3
Buzău	8.47	98.4	127	4.5
Maramureș	8.74	100.0	66	1.9
Sibiu	9.01	100.0	39	1.6
Teleorman	8.45	96.2	26	1.1
Hunedoara	8.45	100.0	100	3.5
Sălaj	8.46	100.0	22	1.2
Alba	8.60	100.0	34	1.4
Caraș-Severin	8.91	100.0	5	0.3
Timiș	8.15	91.9	37	0.9
Arad	8.26	100.0	78	2.6
Suceava	8.86	100.0	87	1.6
Vâlcea	8.53	93.3	45	1.5
Ilfov	7.80	100.0	5	0.4
Giurgiu	8.67	100.0	16	1.1
Gorj	8.58	100.0	66	2.0
Vaslui	8.95	100.0	51	1.8
Vrancea	9.33	100.0	57	2.6
Cluj	8.50	98.0	98	2.3
