Arad	7.59	91.7	60	2.0
București	7.74	94.4	396	2.7
Dolj	8.22	97.1	35	0.8
Constanța	7.14	89.1	92	1.8
Covasna	5.41	45.5	11	0.9
Harghita	7.28	90.9	33	1.5
Sălaj	5.90	58.0	50	2.8
Neamț	8.23	97.8	46	1.2
Olt	8.21	100.0	26	0.9
Bihor	7.43	97.5	80	1.9
Bistrița-Năsăud	8.65	95.5	44	2.1
Mureș	7.55	83.7	43	1.2
Maramureș	7.77	89.3	56	1.6
Ilfov	6.70	87.5	24	2.0
Călărași	6.43	85.5	55	3.5
Bacău	8.65	98.1	52	1.3
Prahova	8.15	98.5	68	1.3
Vaslui	8.07	94.6	92	3.2
Timiș	7.64	86.0	43	1.0
Suceava	7.42	89.3	75	1.4
Brașov	7.80	97.1	35	1.2
Vâlcea	8.13	93.6	47	1.6
Caraș-Severin	8.07	100.0	16	0.9
Dâmbovița	8.31	94.4	36	1.1
Cluj	8.90	96.7	61	1.5
Hunedoara	8.16	100.0	40	1.4
Ialomița	8.04	95.7	23	1.3
Galați	8.40	100.0	31	0.9
Sibiu	7.89	94.7	19	0.8
Giurgiu	8.20	100.0	22	1.6
Satu-Mare	7.89	100.0	33	1.7
Argeș	8.40	96.6	58	1.2
Iași	7.94	98.1	53	1.0
Buzău	8.28	100.0	43	1.5
Tulcea	7.42	100.0	9	0.7
Teleorman	8.29	96.9	32	1.3
Mehedinți	8.06	100.0	13	0.7
Alba	7.83	96.3	27	1.1
Brăila	8.67	100.0	19	1.1
Gorj	8.81	100.0	31	0.9
Botoșani	8.01	100.0	12	0.4
Vrancea	7.43	96.3	27	1.2
