Alba	6.79	90.2	746	29.6
Argeș	7.38	92.3	1335	29.0
Arad	6.96	90.3	864	29.8
București	7.09	90.8	5260	35.4
Bacău	7.24	92.6	1450	37.9
Bihor	7.24	94.0	1324	32.4
Bistrița-Năsăud	7.07	91.6	562	26.3
Brăila	7.16	93.4	656	37.7
Botoșani	6.82	90.4	960	33.5
Brașov	7.03	92.7	882	28.2
Buzău	7.25	87.7	1156	41.4
Cluj	7.46	96.6	1592	37.7
Călărași	7.03	91.3	401	27.2
Caraș-Severin	6.85	93.9	537	29.0
Constanța	6.95	90.2	1196	23.6
Covasna	6.73	94.8	460	38.4
Dâmbovița	6.80	85.7	1138	35.6
Dolj	6.90	90.0	1523	34.4
Gorj	6.87	91.9	869	25.9
Galați	7.36	92.0	943	27.0
Giurgiu	6.29	89.1	496	37.0
Hunedoara	6.99	91.6	884	30.9
Harghita	6.97	95.3	709	31.8
Ilfov	5.85	74.1	482	42.5
Ialomița	7.24	92.9	410	24.1
Iași	7.34	92.8	1526	28.9
Mehedinți	6.94	89.8	512	29.7
Maramureș	6.54	85.4	1149	32.0
Mureș	6.80	90.1	1132	32.4
Neamț	7.31	91.7	1021	27.4
Olt	7.07	94.0	1057	37.8
Prahova	7.43	94.1	1195	22.9
Sibiu	7.39	95.5	672	27.7
Sălaj	7.04	90.3	421	23.6
Satu-Mare	7.38	98.2	714	35.4
Suceava	6.65	84.6	1827	33.5
Tulcea	6.50	86.4	433	34.6
Timiș	6.52	83.8	1324	31.9
Teleorman	6.69	89.0	1016	43.3
Vâlcea	6.96	93.7	664	24.6
Vrancea	7.09	89.9	795	35.3
Vaslui	7.28	92.9	1152	40.5
