Alba	8.21	94.8	406	16.1
Argeș	8.42	94.4	1103	24.0
Arad	8.56	95.7	164	5.7
București	8.21	92.7	1595	10.7
Bacău	8.64	96.2	662	17.3
Bihor	8.73	97.4	419	10.2
Bistrița-Năsăud	8.88	99.3	137	6.4
Brăila	7.94	94.9	177	10.2
Botoșani	8.38	94.8	695	24.3
Brașov	8.35	95.3	426	13.6
Buzău	8.57	94.6	593	21.2
Cluj	8.41	95.5	732	17.3
Călărași	6.95	77.8	9	0.6
Caraș-Severin	8.70	95.7	186	10.0
Constanța	7.93	88.9	961	18.9
Covasna	8.46	94.6	56	4.7
Dâmbovița	7.32	88.8	89	2.8
Dolj	8.30	91.4	988	22.3
Gorj	8.96	96.7	61	1.8
Galați	7.91	93.4	909	26.0
Giurgiu	7.54	86.7	90	6.7
Hunedoara	8.18	95.0	100	3.5
Harghita	8.23	95.9	49	2.2
Ilfov	6.81	57.1	14	1.2
Ialomița	8.27	94.0	300	17.6
Iași	8.41	96.9	671	12.7
Mehedinți	8.36	94.0	281	16.3
Maramureș	8.05	93.5	535	14.9
Mureș	8.49	93.9	246	7.0
Neamț	8.15	92.0	548	14.7
Olt	8.03	91.3	357	12.8
Prahova	8.52	95.1	1476	28.3
Sibiu	8.36	93.4	363	14.9
Sălaj	8.84	94.1	17	1.0
Satu-Mare	8.63	100.0	16	0.8
Suceava	8.04	92.2	1237	22.7
Tulcea	7.61	88.6	263	21.0
Timiș	8.23	94.5	109	2.6
Teleorman	8.04	91.7	216	9.2
Vâlcea	8.46	93.9	114	4.2
Vrancea	8.31	93.8	96	4.3
Vaslui	7.91	90.5	927	32.6
