Alba	8.16	91.0	354	14.0
Argeș	7.87	92.0	577	12.5
Arad	7.30	86.9	580	20.0
București	7.24	89.1	2099	14.1
Bacău	7.94	94.0	638	16.7
Bihor	7.74	89.8	1207	29.5
Bistrița-Năsăud	7.72	89.6	613	28.7
Brăila	7.69	90.6	181	10.4
Botoșani	7.57	90.2	919	32.1
Brașov	7.73	92.3	687	21.9
Buzău	7.25	88.7	239	8.6
Cluj	8.69	99.2	733	17.3
Călărași	6.69	79.1	235	15.9
Caraș-Severin	7.20	86.3	489	26.4
Constanța	7.67	89.5	1115	22.0
Covasna	8.01	96.4	250	20.9
Dâmbovița	6.56	78.1	690	21.6
Dolj	7.40	86.8	1104	24.9
Gorj	7.50	90.9	759	22.7
Galați	7.49	87.6	904	25.8
Giurgiu	5.19	53.2	156	11.7
Hunedoara	7.53	92.9	624	21.8
Harghita	7.81	95.4	434	19.4
Ilfov	6.05	68.5	130	11.5
Ialomița	7.40	90.1	476	28.0
Iași	7.73	90.5	1158	22.0
Mehedinți	7.17	83.9	360	20.9
Maramureș	7.12	87.1	731	20.4
Mureș	7.50	85.6	748	21.4
Neamț	7.50	86.0	912	24.5
Olt	7.11	83.4	658	23.5
Prahova	7.59	91.8	392	7.5
Sibiu	8.37	95.8	191	7.9
Sălaj	7.61	91.2	396	22.2
Satu-Mare	7.62	94.5	453	22.5
Suceava	7.44	89.1	1386	25.4
Tulcea	7.39	78.8	320	25.6
Timiș	7.78	88.8	881	21.2
Teleorman	6.59	76.4	530	22.6
Vâlcea	7.13	85.6	918	34.0
Vrancea	7.71	86.8	167	7.4
Vaslui	7.15	87.1	612	21.5
