Alba	7.17	86.3	342	13.6
Argeș	6.97	84.1	577	12.5
Arad	6.80	77.0	413	14.3
București	7.03	82.4	1839	12.4
Bacău	7.62	91.1	515	13.4
Bihor	6.45	76.4	677	16.5
Bistrița-Năsăud	7.05	85.1	429	20.1
Brăila	7.61	90.5	304	17.5
Botoșani	6.55	77.2	588	20.5
Brașov	7.56	91.3	701	22.4
Buzău	7.15	87.5	295	10.6
Cluj	7.90	96.1	724	17.1
Călărași	5.94	63.8	188	12.7
Caraș-Severin	6.13	74.3	265	14.3
Constanța	7.41	84.3	921	18.2
Covasna	7.92	97.8	231	19.3
Dâmbovița	5.47	62.5	339	10.6
Dolj	7.29	83.1	605	13.7
Gorj	7.05	83.3	414	12.4
Galați	7.71	93.1	535	15.3
Giurgiu	4.10	40.4	166	12.4
Hunedoara	6.93	84.2	488	17.1
Harghita	7.11	87.0	386	17.3
Ilfov	4.12	38.7	199	17.5
Ialomița	6.14	74.5	263	15.4
Iași	7.58	86.9	875	16.6
Mehedinți	4.99	53.7	201	11.7
Maramureș	5.91	67.8	516	14.4
Mureș	7.37	86.7	683	19.6
Neamț	7.76	91.1	336	9.0
Olt	6.54	78.0	309	11.0
Prahova	7.14	85.5	612	11.7
Sibiu	8.34	96.7	484	19.9
Sălaj	5.81	67.2	259	14.5
Satu-Mare	7.28	88.7	390	19.3
Suceava	6.99	83.7	741	13.6
Tulcea	7.81	92.7	124	9.9
Timiș	7.07	82.8	569	13.7
Teleorman	3.55	30.7	137	5.8
Vâlcea	6.60	76.4	660	24.5
Vrancea	7.28	84.1	151	6.7
Vaslui	7.43	84.8	454	15.9
