Vaslui	8.74	97.1	68	2.1
Timiș	7.83	95.5	44	0.8
Tulcea	8.88	100.0	33	2.3
Suceava	8.51	98.0	152	2.4
Vrancea	8.64	98.2	112	4.3
Satu-Mare	8.70	100.0	29	1.1
Vâlcea	8.78	100.0	134	3.6
Teleorman	8.30	91.4	70	2.0
Neamț	8.76	98.8	83	1.8
Prahova	8.84	98.9	374	5.7
Iași	8.39	95.6	135	2.2
Sălaj	8.18	95.2	42	2.0
Sibiu	8.62	97.7	44	1.6
Olt	8.33	94.3	211	5.2
Mehedinți	8.81	97.9	97	4.0
Ialomița	8.59	97.1	140	6.9
Maramureș	8.01	89.2	37	0.9
Mureș	8.32	98.1	52	1.2
Dolj	8.57	97.7	131	2.3
Dâmbovița	8.69	97.7	129	2.9
Covasna	8.93	100.0	31	2.0
Constanța	8.22	93.2	292	4.6
Galați	8.73	97.9	144	3.4
Gorj	8.61	97.0	99	2.2
Harghita	8.01	93.8	32	1.2
Giurgiu	7.77	93.7	79	3.8
Hunedoara	8.96	100.0	49	1.2
Ilfov	6.96	87.5	8	0.5
Buzău	8.46	98.0	200	5.8
Botoșani	8.50	97.6	85	2.6
Bacău	8.57	98.3	176	3.7
Brăila	8.59	99.3	152	7.3
Bistrița-Năsăud	8.76	100.0	14	0.5
Călărași	8.34	100.0	56	3.0
Caraș-Severin	7.31	100.0	13	0.6
Brașov	8.25	98.2	57	1.6
Cluj	8.26	93.9	99	2.0
Bihor	8.61	97.6	42	0.8
Alba	9.09	100.0	92	3.0
București	8.59	96.9	998	5.7
Arad	8.60	100.0	61	1.7
Argeș	8.38	96.8	278	5.1
