Timiș	5.43	58.3	2048	39.4
Tulcea	5.98	64.2	631	43.5
Vaslui	5.85	66.7	1148	35.6
Satu-Mare	6.02	71.6	909	34.1
Suceava	5.76	66.4	2231	35.2
Vrancea	6.28	73.6	1243	47.3
Vâlcea	5.46	60.4	1731	46.8
Teleorman	3.26	26.9	1230	35.4
Sibiu	6.76	76.2	1254	46.3
Iași	6.69	76.5	2455	40.5
Sălaj	5.22	51.8	884	42.3
Maramureș	6.04	67.1	1712	39.8
Neamț	6.25	69.5	2282	50.8
Prahova	6.38	75.8	3177	48.2
Mehedinți	4.11	41.1	991	40.6
Olt	4.21	39.2	1775	43.5
Mureș	5.86	69.4	1802	42.1
Ialomița	5.28	58.8	806	39.8
Gorj	4.78	53.2	2486	54.6
Dâmbovița	4.86	51.1	1685	38.4
Dolj	4.85	48.5	2185	39.1
Constanța	5.19	58.3	2908	45.6
Galați	6.61	76.7	1878	44.0
Giurgiu	4.29	44.9	1056	50.3
Harghita	5.43	61.8	1079	40.8
Hunedoara	5.34	59.8	1563	39.3
Covasna	5.04	52.1	413	27.2
Ilfov	4.74	53.6	746	43.8
Brăila	6.18	78.6	453	21.9
Buzău	5.41	61.7	1182	34.5
Bistrița-Năsăud	5.86	66.1	1155	45.1
Botoșani	6.08	66.0	801	24.8
Bacău	6.56	76.3	1769	37.5
Caraș-Severin	4.54	42.3	796	36.5
Călărași	4.78	49.8	741	40.1
Brașov	6.63	81.4	1193	33.4
Bihor	5.81	67.4	1992	36.4
Cluj	6.82	82.6	1589	32.1
Alba	6.08	67.8	1245	41.1
București	5.78	67.7	5885	33.3
Arad	5.13	56.7	1632	46.4
Argeș	5.93	70.0	2416	44.2
