Timiș	8.83	100.0	7	0.1
Vaslui	7.48	66.7	3	0.1
Tulcea	6.12	100.0	2	0.1
Satu-Mare	8.06	98.2	110	4.1
Vrancea	7.99	100.0	4	0.2
Vâlcea	8.97	100.0	15	0.4
Teleorman	7.06	100.0	9	0.3
Sălaj	7.74	95.7	115	5.5
Prahova	7.78	95.2	84	1.3
Neamț	8.53	100.0	3	0.1
Mehedinți	7.22	100.0	6	0.2
Olt	7.09	96.3	54	1.3
Ialomița	6.25	78.6	28	1.4
Mureș	8.36	98.0	51	1.2
Maramureș	7.78	98.7	78	1.8
Dolj	6.45	77.8	9	0.2
Harghita	8.51	100.0	75	2.8
Dâmbovița	8.86	100.0	5	0.1
Covasna	8.15	84.6	13	0.9
Ilfov	6.70	100.0	1	0.1
Hunedoara	8.49	100.0	86	2.2
Gorj	6.08	70.6	17	0.4
Călărași	8.31	94.5	55	3.0
Brașov	6.80	100.0	1	0.0
Cluj	8.87	100.0	75	1.5
Bihor	5.83	80.0	15	0.3
Botoșani	7.22	100.0	5	0.2
Bacău	9.20	100.0	1	0.0
Caraș-Severin	7.62	100.0	5	0.2
Alba	8.66	99.4	173	5.7
București	8.12	100.0	66	0.4
Argeș	5.80	76.5	34	0.6
