Timiș	7.74	88.2	952	18.3
Suceava	7.83	89.4	1363	21.5
Tulcea	8.00	93.3	223	15.4
Vaslui	7.68	89.1	357	11.1
Satu-Mare	8.17	95.8	406	15.2
Vrancea	8.30	94.2	359	13.7
Vâlcea	8.25	94.2	450	12.2
Teleorman	5.76	65.7	1068	30.8
Iași	8.53	94.7	1168	19.3
Neamț	8.65	96.9	688	15.3
Prahova	8.28	95.4	1533	23.2
Sălaj	7.70	89.7	456	21.8
Sibiu	8.19	93.4	259	9.6
Olt	7.47	86.4	684	16.8
Mureș	7.92	95.9	517	12.1
Mehedinți	6.82	75.5	588	24.1
Maramureș	8.00	94.6	663	15.4
Ialomița	7.67	92.9	565	27.9
Dâmbovița	7.06	83.3	946	21.5
Covasna	7.09	84.3	255	16.8
Dolj	7.40	83.2	1102	19.7
Constanța	7.76	89.2	887	13.9
Galați	8.03	95.1	862	20.2
Gorj	7.55	83.1	698	15.3
Harghita	7.59	91.9	334	12.6
Giurgiu	5.99	67.3	254	12.1
Hunedoara	7.53	89.9	875	22.0
Ilfov	5.93	73.5	238	14.0
Buzău	7.79	89.0	635	18.5
Bistrița-Năsăud	7.89	94.5	275	10.7
Bacău	8.25	95.7	972	20.6
Botoșani	7.41	85.2	566	17.5
Brăila	8.13	95.8	432	20.8
Caraș-Severin	6.98	84.2	462	21.2
Brașov	8.21	96.5	683	19.1
Călărași	6.95	86.1	447	24.2
Cluj	8.70	98.5	867	17.5
Bihor	7.40	91.2	1041	19.0
Alba	8.70	98.1	575	19.0
Arad	7.44	88.9	559	15.9
București	7.76	91.1	5168	29.3
Argeș	7.84	92.6	1087	19.9
