Tulcea	8.44	94.5	73	5.0
Vaslui	8.23	94.9	805	24.9
Suceava	8.38	96.6	843	13.3
Timiș	7.84	92.5	80	1.5
Vrancea	8.83	100.0	34	1.3
Satu-Mare	8.40	100.0	3	0.1
Vâlcea	9.00	97.3	37	1.0
Teleorman	8.08	94.7	114	3.3
Mehedinți	8.37	95.3	106	4.3
Iași	8.28	93.1	334	5.5
Prahova	8.60	97.5	1113	16.9
Neamț	8.39	94.2	330	7.3
Maramureș	8.31	96.0	402	9.3
Olt	8.51	98.8	160	3.9
Sibiu	8.40	96.3	241	8.9
Ialomița	8.81	98.6	73	3.6
Mureș	8.69	95.5	111	2.6
Sălaj	8.74	100.0	13	0.6
Dolj	8.46	94.9	530	9.5
Dâmbovița	8.30	95.0	60	1.4
Gorj	9.01	100.0	10	0.2
Galați	8.77	98.3	477	11.2
Constanța	8.12	90.9	419	6.6
Covasna	7.61	100.0	14	0.9
Giurgiu	8.12	100.0	7	0.3
Hunedoara	7.75	98.4	62	1.6
Harghita	8.99	98.2	55	2.1
Botoșani	8.57	96.2	423	13.1
Bacău	8.94	97.0	330	7.0
Buzău	8.58	98.4	128	3.7
Bistrița-Năsăud	9.24	100.0	68	2.7
Brăila	8.17	96.0	75	3.6
Călărași	8.93	100.0	9	0.5
Caraș-Severin	8.64	96.8	94	4.3
Brașov	8.61	96.1	233	6.5
Cluj	8.55	96.7	517	10.4
Bihor	8.49	97.3	334	6.1
Alba	8.30	96.5	257	8.5
București	8.55	97.6	573	3.2
Arad	8.82	100.0	18	0.5
Argeș	8.52	95.0	461	8.4
