Tulcea	7.33	91.3	23	1.6
Vrancea	6.79	82.6	23	0.9
Timiș	8.54	100.0	31	0.6
Vaslui	5.78	71.2	59	1.8
Satu-Mare	7.03	93.8	32	1.2
Teleorman	7.37	92.3	65	1.9
Vâlcea	8.87	100.0	31	0.8
Suceava	8.31	100.0	30	0.5
Iași	7.48	92.2	116	1.9
Mehedinți	7.04	77.0	61	2.5
Sălaj	8.01	97.0	33	1.6
Neamț	7.25	93.0	43	1.0
Olt	7.23	90.3	62	1.5
Sibiu	7.25	95.5	88	3.2
Mureș	7.15	94.1	85	2.0
Maramureș	6.24	75.8	120	2.8
Ialomița	7.72	100.0	32	1.6
Prahova	9.12	100.0	62	0.9
Dâmbovița	8.20	98.2	55	1.3
Gorj	8.53	96.6	29	0.6
Covasna	7.01	87.8	49	3.2
Constanța	6.10	68.5	54	0.8
Harghita	6.72	85.3	95	3.6
Dolj	8.27	98.4	62	1.1
Galați	8.61	96.4	28	0.7
Hunedoara	7.95	93.8	32	0.8
Giurgiu	6.36	76.9	39	1.9
Brăila	8.13	94.6	56	2.7
Botoșani	7.82	94.6	56	1.7
Bistrița-Năsăud	7.53	97.0	66	2.6
Bacău	6.68	87.9	33	0.7
Caraș-Severin	7.63	96.0	25	1.1
Brașov	8.06	92.9	28	0.8
Cluj	7.61	98.4	61	1.2
Buzău	8.42	100.0	57	1.7
Bihor	6.59	85.7	84	1.5
Călărași	4.78	50.0	42	2.3
Arad	8.27	96.8	31	0.9
Alba	7.41	93.5	92	3.0
București	8.03	100.0	32	0.2
Argeș	8.38	96.8	31	0.6
