Brăila	6.97	92.6	1632	100.0
Bacău	7.51	95.2	3866	100.0
Alba	7.39	91.3	2621	100.0
Dâmbovița	6.40	82.6	3302	100.0
Galați	7.18	93.6	3397	100.0
Tulcea	6.89	84.9	1195	100.0
Suceava	6.92	87.6	5187	100.0
Olt	6.44	79.9	2960	100.0
Neamț	6.73	87.4	3663	100.0
Buzău	7.20	91.5	2798	100.0
Iași	7.42	93.6	4920	100.0
Bistrița-Năsăud	7.26	89.5	2045	100.0
Mureș	6.43	81.1	3493	100.0
Vaslui	6.85	87.5	2680	100.0
Dolj	6.92	83.1	4350	100.0
Caraș-Severin	6.29	78.9	1890	100.0
Satu-Mare	6.53	87.3	1977	100.0
Argeș	7.61	92.9	4570	100.0
Bihor	6.76	85.1	4185	100.0
Sibiu	7.63	92.3	2404	100.0
Gorj	6.43	78.3	3451	100.0
Arad	6.55	83.8	3007	100.0
Mehedinți	6.42	77.6	1810	100.0
Ialomița	6.95	87.6	1736	100.0
Timiș	6.98	88.0	4193	100.0
București	6.98	89.2	14430	100.0
Botoșani	7.12	89.9	2750	100.0
Sălaj	6.88	83.1	1787	100.0
Harghita	5.61	71.1	2312	100.0
Vâlcea	6.78	87.4	2814	100.0
Giurgiu	6.08	76.0	1469	100.0
Covasna	5.94	76.1	1245	100.0
Cluj	7.31	93.7	4202	100.0
Constanța	6.39	80.5	4926	100.0
Vrancea	6.96	89.0	2131	100.0
Prahova	7.30	93.3	5117	100.0
Teleorman	5.97	71.7	2465	100.0
Hunedoara	6.82	87.3	2961	100.0
Ilfov	5.62	70.6	1233	100.0
Brașov	7.31	93.3	3091	100.0
Maramureș	6.67	82.0	3589	100.0
Călărași	6.57	80.4	1464	100.0
