Brăila	5.82	74.9	287	17.6
Galați	6.58	81.9	1315	38.7
Suceava	5.65	66.4	1680	32.4
Dâmbovița	5.29	58.6	1026	31.1
Mureș	5.54	62.1	1310	37.5
Olt	4.32	43.6	924	31.2
Vaslui	5.99	69.1	884	33.0
Dolj	4.57	46.2	1397	32.1
Buzău	5.91	70.3	804	28.7
Alba	6.16	69.2	935	35.7
Sibiu	6.75	82.2	1036	43.1
Iași	6.62	78.8	1704	34.6
Neamț	6.15	71.4	1688	46.1
Gorj	5.00	54.7	1666	48.3
Bistrița-Năsăud	5.66	66.0	733	35.8
Tulcea	5.24	57.9	484	40.5
Satu-Mare	5.81	73.1	540	27.3
Argeș	6.01	71.3	1709	37.4
București	5.96	71.3	3909	27.1
Botoșani	6.10	67.9	759	27.6
Caraș-Severin	4.32	39.7	670	35.4
Bihor	5.42	64.4	1148	27.4
Mehedinți	4.07	41.3	639	35.3
Harghita	5.44	65.4	929	40.2
Timiș	5.47	62.3	1445	34.5
Ialomița	5.48	60.6	640	36.9
Sălaj	5.47	59.7	678	37.9
Bacău	6.55	83.1	1154	29.8
Arad	5.42	62.3	1232	41.0
Giurgiu	4.54	47.0	636	43.3
Cluj	6.84	84.0	1091	26.0
Constanța	5.30	61.0	1987	40.3
Prahova	6.48	79.8	2229	43.6
Hunedoara	5.13	58.3	962	32.5
Teleorman	3.80	35.1	646	26.2
Brașov	6.21	76.6	960	31.1
Ilfov	4.69	54.4	461	37.4
Vrancea	5.77	65.7	881	41.3
Vâlcea	5.07	58.0	1053	37.4
Covasna	5.05	56.5	313	25.1
Maramureș	5.64	61.3	1289	35.9
Călărași	4.86	52.5	526	35.9
