Galați	5.68	60.5	43	1.3
Bihor	4.53	61.8	34	0.8
Mureș	6.02	68.0	75	2.1
Dolj	4.31	36.8	57	1.3
Satu-Mare	4.63	53.8	26	1.3
Ialomița	4.74	52.2	23	1.3
Brăila	4.63	55.6	18	1.1
București	4.04	35.4	161	1.1
Iași	4.96	42.9	126	2.6
Neamț	5.58	55.0	80	2.2
Vaslui	5.81	78.6	14	0.5
Argeș	6.03	64.3	98	2.1
Bistrița-Năsăud	3.57	27.8	18	0.9
Caraș-Severin	5.65	40.0	5	0.3
Olt	3.95	37.9	29	1.0
Timiș	4.81	39.4	33	0.8
Buzău	3.86	32.6	43	1.5
Sibiu	6.21	74.4	43	1.8
Gorj	5.00	43.3	67	1.9
Botoșani	4.96	50.0	18	0.7
Bacău	5.34	61.1	54	1.4
Constanța	5.46	59.5	153	3.1
Alba	4.83	40.0	20	0.8
Prahova	5.96	66.7	63	1.2
Dâmbovița	3.50	25.0	20	0.6
Cluj	5.55	57.1	91	2.2
Vâlcea	5.51	58.8	34	1.2
Hunedoara	4.90	41.7	36	1.2
Teleorman	3.22	16.7	12	0.5
Brașov	3.97	27.8	18	0.6
Ilfov	4.17	37.5	8	0.6
Tulcea	4.37	50.0	20	1.7
Arad	4.65	38.1	21	0.7
Mehedinți	6.55	66.7	9	0.5
Suceava	5.54	61.2	49	0.9
Covasna	5.25	33.3	3	0.2
Harghita	4.72	43.8	32	1.4
Vrancea	5.79	72.2	54	2.5
Maramureș	4.89	33.3	60	1.7
Sălaj	5.80	50.0	48	2.7
Călărași	5.21	40.0	10	0.7
Giurgiu	2.86	13.3	15	1.0
