Bacău	8.41	95.6	750	19.4
Alba	8.90	99.1	464	17.7
Tulcea	7.73	91.1	192	16.1
Neamț	8.51	95.3	642	17.5
Suceava	7.96	91.9	1104	21.3
Satu-Mare	7.82	95.1	325	16.4
Olt	7.67	89.0	574	19.4
Dâmbovița	7.16	80.9	645	19.5
Iași	8.74	97.6	914	18.6
Caraș-Severin	7.24	81.7	366	19.4
Bistrița-Năsăud	8.01	91.1	293	14.3
Dolj	7.78	90.7	778	17.9
Gorj	7.85	87.9	535	15.5
Ialomița	7.95	91.0	421	24.3
Timiș	7.81	90.1	805	19.2
Argeș	8.33	96.0	948	20.7
Galați	8.41	96.8	618	18.2
București	8.13	92.2	3913	27.1
Botoșani	7.91	91.0	469	17.1
Sibiu	8.44	97.5	241	10.0
Sălaj	7.85	91.7	396	22.2
Vâlcea	8.34	96.4	384	13.6
Buzău	8.22	93.7	507	18.1
Vaslui	8.03	90.6	266	9.9
Mehedinți	6.88	75.6	401	22.2
Mureș	8.04	90.8	414	11.9
Bihor	7.13	81.6	893	21.3
Harghita	8.02	93.3	270	11.7
Brăila	8.18	93.2	352	21.6
Arad	7.32	86.9	467	15.5
Giurgiu	6.50	67.7	192	13.1
Covasna	7.95	95.5	155	12.4
Vrancea	8.40	94.1	306	14.4
Prahova	8.35	94.3	1205	23.5
Teleorman	5.97	67.6	709	28.8
Ilfov	5.73	69.4	108	8.8
Cluj	8.86	98.5	740	17.6
Hunedoara	7.49	86.4	531	17.9
Brașov	8.21	95.0	622	20.1
Constanța	7.80	87.3	662	13.4
Maramureș	7.85	90.0	617	17.2
Călărași	7.17	87.0	324	22.1
