Iași	7.96	89.5	735	14.9
Alba	8.10	92.2	358	13.7
Dâmbovița	6.40	73.1	335	10.1
Bihor	6.96	80.7	643	15.4
Argeș	7.60	87.0	532	11.6
Suceava	7.60	88.5	635	12.2
Bistrița-Năsăud	7.60	86.9	421	20.6
Dolj	7.33	83.8	630	14.5
Tulcea	8.06	95.2	147	12.3
Caraș-Severin	6.86	80.5	308	16.3
Mehedinți	6.14	69.0	171	9.4
Brăila	8.05	94.1	339	20.8
Botoșani	7.71	86.4	604	22.0
Mureș	7.85	88.7	666	19.1
Timiș	7.44	84.4	537	12.8
Sălaj	6.79	73.9	257	14.4
Olt	6.72	71.7	364	12.3
București	7.33	81.3	1418	9.8
Bacău	8.38	94.9	490	12.7
Vaslui	8.43	92.1	392	14.6
Satu-Mare	8.25	95.7	372	18.8
Harghita	7.77	89.1	375	16.2
Gorj	7.06	80.4	423	12.3
Vâlcea	7.40	81.5	616	21.9
Neamț	8.80	96.1	254	6.9
Ialomița	7.30	84.1	233	13.4
Arad	7.69	85.3	389	12.9
Galați	8.42	92.4	523	15.4
Covasna	8.68	97.6	254	20.4
Buzău	7.49	88.2	297	10.6
Sibiu	9.05	94.7	435	18.1
Teleorman	3.07	24.1	145	5.9
Cluj	8.80	98.2	727	17.3
Vrancea	7.74	84.4	180	8.4
Prahova	8.04	88.3	513	10.0
Hunedoara	7.99	92.8	529	17.9
Brașov	8.39	95.2	606	19.6
Ilfov	3.84	30.3	201	16.3
Giurgiu	4.35	45.9	148	10.1
Constanța	7.58	85.4	996	20.2
Maramureș	6.94	82.5	435	12.1
Călărași	5.41	58.3	151	10.3
