Dâmbovița	7.37	91.7	12	0.3
Sibiu	8.42	100.0	6	0.2
Tulcea	8.98	100.0	2	0.1
București	7.89	95.0	60	0.4
Iași	8.12	100.0	12	0.2
Olt	6.72	80.0	5	0.1
Dolj	7.00	75.0	12	0.2
Bistrița-Năsăud	7.96	90.9	11	0.4
Brăila	7.86	100.0	11	0.6
Sălaj	8.38	98.8	81	3.8
Suceava	7.15	86.5	37	0.6
Bacău	8.62	100.0	9	0.2
Caraș-Severin	6.50	77.8	9	0.4
Neamț	8.31	95.0	20	0.5
Ilfov	6.49	66.7	6	0.3
Prahova	8.20	100.0	4	0.1
Arad	7.38	77.8	9	0.3
Argeș	9.20	100.0	2	0.0
Alba	8.75	81.8	11	0.4
Maramureș	7.81	100.0	42	1.1
Buzău	6.71	88.9	9	0.3
Bihor	7.60	91.1	56	1.1
Vaslui	8.45	100.0	20	0.7
Cluj	6.90	87.1	62	1.3
Gorj	6.69	60.0	5	0.1
Harghita	7.61	97.4	39	1.5
Constanța	8.90	100.0	9	0.1
Covasna	8.45	100.0	35	2.3
Botoșani	6.46	72.7	11	0.4
Hunedoara	9.21	100.0	5	0.1
Călărași	7.31	100.0	6	0.3
Galați	8.32	95.2	21	0.5
Satu-Mare	7.80	96.8	62	2.7
Timiș	7.42	86.5	52	1.1
Vrancea	7.50	100.0	11	0.4
Giurgiu	2.40	0.0	1	0.0
Mureș	7.66	100.0	8	0.2
Vâlcea	7.60	100.0	3	0.1
Ialomița	5.88	50.0	2	0.1
Brașov	9.52	100.0	3	0.1
