Dâmbovița	6.31	78.3	23	0.6
Neamț	7.81	93.8	80	1.8
Brăila	8.51	100.0	59	3.2
Tulcea	7.68	100.0	21	1.4
Olt	6.73	95.1	81	2.1
București	7.78	96.2	759	4.5
Maramureș	8.14	100.0	64	1.6
Sălaj	8.81	100.0	85	4.0
Iași	8.53	100.0	30	0.6
Călărași	7.85	98.9	94	5.3
Bacău	7.72	93.2	117	2.6
Buzău	7.20	97.3	37	1.0
Mureș	7.23	81.8	22	0.5
Dolj	7.12	86.1	101	1.8
Gorj	7.95	100.0	25	0.6
Suceava	7.77	97.3	74	1.2
Sibiu	7.15	94.7	19	0.8
Alba	7.55	98.3	58	2.0
Ilfov	6.16	83.3	24	1.3
Vaslui	8.54	97.3	37	1.3
Ialomița	8.40	100.0	14	0.7
Bihor	7.55	91.5	47	0.9
Arad	8.07	95.4	65	1.9
Cluj	8.72	100.0	110	2.4
Caraș-Severin	5.99	92.3	13	0.6
Botoșani	6.85	84.4	45	1.5
Hunedoara	6.84	84.1	44	1.2
Argeș	8.70	100.0	161	3.0
Harghita	7.55	100.0	23	0.9
Constanța	7.93	97.7	86	1.4
Galați	7.81	100.0	46	1.1
Satu-Mare	8.55	100.0	1	0.0
Prahova	7.27	87.5	24	0.4
Vrancea	8.82	100.0	11	0.4
Timiș	8.26	95.2	124	2.5
Mehedinți	7.55	83.3	6	0.2
Giurgiu	6.43	76.7	60	3.0
Brașov	7.78	90.9	22	0.6
Bistrița-Năsăud	7.57	100.0	13	0.5
Teleorman	6.02	100.0	3	0.1
Vâlcea	7.53	90.6	53	1.5
