Sibiu	7.59	92.4	919	37.0
Dâmbovița	7.74	93.4	1518	37.5
Brăila	7.98	96.9	744	40.2
Neamț	7.83	95.3	1638	36.9
Dolj	7.20	86.5	1752	31.1
Tulcea	7.45	89.9	593	39.4
Bistrița-Năsăud	7.60	92.8	1061	42.7
Iași	8.02	95.7	2091	40.9
Sălaj	8.04	95.2	563	26.4
Buzău	7.72	94.2	1523	42.5
Olt	7.02	85.7	1477	37.4
București	7.46	93.0	5083	30.2
Suceava	7.67	91.7	2216	37.2
Maramureș	7.42	92.5	1606	40.5
Bihor	7.72	93.4	2026	38.5
Brașov	7.44	92.0	1270	36.2
Caraș-Severin	6.84	83.6	751	32.6
Alba	7.95	96.5	1065	36.5
Prahova	7.53	94.0	1311	22.0
Mureș	7.67	95.7	1701	42.2
Călărași	7.01	90.9	628	35.3
Bacău	7.55	93.7	1831	41.2
Vaslui	7.50	89.3	1003	34.2
Timiș	7.13	86.9	1997	40.4
Satu-Mare	7.43	92.2	1071	46.1
Gorj	8.04	96.8	1265	27.9
Constanța	6.99	86.9	1874	30.4
Argeș	7.77	95.6	1173	21.7
Harghita	7.30	90.8	1205	45.3
Ilfov	6.68	88.0	739	40.8
Covasna	6.87	85.6	714	46.9
Arad	7.04	88.0	1519	45.3
Hunedoara	7.66	92.3	1344	35.3
Ialomița	7.81	95.6	571	29.3
Teleorman	7.30	90.1	1209	36.2
Cluj	7.73	96.0	1610	34.7
Vrancea	7.99	93.2	1111	40.9
Botoșani	7.75	95.6	925	31.1
Mehedinți	7.75	92.9	647	26.1
Giurgiu	7.10	90.4	701	34.6
Galați	7.49	93.9	1313	32.7
Vâlcea	8.00	97.8	964	27.3
