Călărași	7.79	96.3	27	1.5
Maramureș	8.25	98.8	81	2.0
Mureș	7.77	97.4	78	1.9
Sălaj	7.96	94.1	135	6.3
Dâmbovița	7.57	100.0	10	0.2
Alba	8.54	99.4	156	5.4
București	7.35	93.8	65	0.4
Buzău	7.78	100.0	2	0.1
Dolj	6.62	95.7	23	0.4
Gorj	8.46	100.0	36	0.8
Olt	7.18	97.9	48	1.2
Satu-Mare	7.85	98.8	80	3.4
Covasna	7.89	100.0	13	0.9
Argeș	6.93	100.0	18	0.3
Bihor	7.64	100.0	28	0.5
Harghita	8.08	97.8	90	3.4
Prahova	7.51	98.3	115	1.9
Hunedoara	7.34	87.0	54	1.4
Cluj	8.63	98.8	84	1.8
Teleorman	8.82	100.0	10	0.3
Caraș-Severin	8.15	100.0	5	0.2
Ialomița	7.07	92.3	26	1.3
Vrancea	8.37	100.0	12	0.4
Timiș	8.28	100.0	11	0.2
Botoșani	8.16	100.0	4	0.1
Vâlcea	7.91	96.6	29	0.8
Mehedinți	7.51	100.0	8	0.3
Tulcea	6.23	100.0	3	0.2
Vaslui	7.30	100.0	10	0.3
Brașov	4.53	33.3	3	0.1
