Sibiu	8.01	94.3	298	12.0
Neamț	8.41	93.7	635	14.3
Dâmbovița	6.67	80.0	889	21.9
Tulcea	7.16	85.6	250	16.6
Mehedinți	5.88	66.4	639	25.8
Brăila	7.75	92.3	431	23.3
Bistrița-Năsăud	8.13	96.8	279	11.2
Călărași	6.62	82.4	410	23.1
Iași	8.30	94.2	1032	20.2
Caraș-Severin	6.60	78.7	489	21.2
Buzău	7.78	90.8	556	15.5
Maramureș	7.77	93.8	608	15.3
Mureș	7.06	78.3	557	13.8
Sălaj	7.49	85.5	489	23.0
Suceava	7.42	88.1	1312	22.0
Harghita	7.25	89.8	362	13.6
București	7.28	85.9	4764	28.3
Alba	8.47	97.9	570	19.6
Dolj	7.27	82.4	1075	19.1
Bacău	7.85	95.2	954	21.5
Vaslui	7.61	89.3	364	12.4
Cluj	8.27	95.5	827	17.8
Prahova	7.81	92.8	1477	24.8
Arad	6.97	84.6	545	16.3
Argeș	8.08	95.1	977	18.1
Constanța	7.80	90.5	832	13.5
Satu-Mare	7.66	93.0	384	16.5
Gorj	8.05	95.4	636	14.1
Olt	6.88	82.1	660	16.7
Ilfov	5.55	69.8	199	11.0
Hunedoara	7.05	85.6	835	21.9
Covasna	7.34	90.5	242	15.9
Ialomița	7.16	83.3	627	32.1
Bihor	7.33	88.9	1002	19.0
Botoșani	6.94	81.3	598	20.1
Teleorman	5.60	66.3	1126	33.7
Vrancea	7.79	89.7	360	13.3
Vâlcea	7.69	90.5	598	17.0
Giurgiu	6.11	70.9	292	14.4
Galați	7.94	94.4	763	19.0
Timiș	7.42	89.1	850	17.2
Brașov	7.70	93.0	676	19.2
