Sibiu	7.71	92.4	316	12.7
Brăila	7.25	90.6	245	13.2
Dâmbovița	5.13	65.0	334	8.2
Tulcea	6.53	79.7	133	8.8
Bistrița-Năsăud	7.13	91.7	315	12.7
Bihor	6.54	86.5	609	11.6
Iași	7.08	88.0	502	9.8
Mureș	7.41	91.1	531	13.2
Alba	6.72	84.0	313	10.7
Caraș-Severin	4.79	55.9	286	12.4
Sălaj	5.80	68.7	307	14.4
Dolj	5.85	72.4	656	11.6
București	5.80	72.3	1315	7.8
Buzău	6.43	83.4	308	8.6
Maramureș	6.07	80.1	442	11.1
Constanța	6.21	73.0	997	16.2
Bacău	6.68	88.8	409	9.2
Vâlcea	5.86	69.6	624	17.7
Neamț	7.62	89.0	292	6.6
Gorj	6.27	81.6	321	7.1
Vaslui	7.07	87.7	285	9.7
Suceava	6.47	83.5	569	9.5
Covasna	7.11	92.4	249	16.4
Ilfov	3.81	33.5	284	15.7
Călărași	4.55	52.6	156	8.8
Olt	5.80	71.9	334	8.5
Arad	5.85	69.5	311	9.3
Prahova	6.56	83.5	541	9.1
Harghita	6.56	80.8	338	12.7
Satu-Mare	6.88	90.5	357	15.4
Botoșani	6.31	80.3	598	20.1
Hunedoara	6.49	82.8	413	10.8
Mehedinți	5.02	60.6	203	8.2
Argeș	6.55	84.7	575	10.6
Cluj	7.48	93.6	674	14.5
Teleorman	3.66	38.4	151	4.5
Galați	7.14	86.2	450	11.2
Ialomița	5.88	70.9	199	10.2
Vrancea	5.99	74.7	217	8.0
Giurgiu	3.77	38.4	245	12.1
Timiș	6.56	81.1	435	8.8
Brașov	7.25	91.9	619	17.6
