Dâmbovița	8.63	100.0	34	0.8
Neamț	7.71	100.0	36	0.8
Brăila	7.92	95.7	23	1.2
Tulcea	7.43	96.9	32	2.1
Suceava	7.09	85.3	68	1.1
Buzău	7.92	95.6	45	1.3
București	7.00	87.9	464	2.8
Iași	7.45	91.4	35	0.7
Olt	7.49	92.9	28	0.7
Călărași	5.81	81.2	32	1.8
Mureș	8.95	100.0	9	0.2
Dolj	5.93	60.0	45	0.8
Maramureș	7.65	100.0	17	0.4
Bacău	7.50	82.4	34	0.8
Gorj	8.63	100.0	24	0.5
Constanța	6.66	81.2	32	0.5
Sibiu	6.77	86.7	30	1.2
Hunedoara	6.67	70.0	20	0.5
Ialomița	7.10	91.7	24	1.2
Prahova	7.39	92.6	121	2.0
Ilfov	5.60	60.0	5	0.3
Argeș	7.30	90.1	91	1.7
Sălaj	5.16	30.0	10	0.5
Brașov	6.32	76.5	34	1.0
Cluj	6.10	72.7	22	0.5
Arad	6.96	88.9	9	0.3
Botoșani	8.22	100.0	23	0.8
Vrancea	7.95	100.0	32	1.2
Bihor	6.58	89.5	19	0.4
Mehedinți	8.23	100.0	12	0.5
Vaslui	9.24	100.0	21	0.7
Bistrița-Năsăud	7.56	100.0	4	0.2
Galați	6.29	83.1	77	1.9
Teleorman	8.30	94.1	17	0.5
Covasna	8.24	100.0	4	0.3
Vâlcea	8.31	97.4	39	1.1
Satu-Mare	4.93	50.0	18	0.8
Alba	7.55	100.0	3	0.1
Caraș-Severin	2.70	0.0	1	0.0
Giurgiu	7.70	100.0	14	0.7
Timiș	6.73	94.6	37	0.7
Harghita	5.30	50.0	4	0.2
