Sibiu	8.21	97.7	43	1.7
Dâmbovița	7.13	92.3	91	2.2
Tulcea	7.38	97.0	66	4.4
Brăila	8.38	100.0	86	4.6
Neamț	7.13	87.9	99	2.2
Caraș-Severin	6.41	86.7	15	0.7
Călărași	7.50	100.0	52	2.9
Suceava	7.54	93.8	130	2.2
Maramureș	7.71	100.0	19	0.5
Sălaj	8.25	97.4	39	1.8
București	7.37	91.4	900	5.3
Buzău	7.01	94.2	190	5.3
Mureș	7.83	91.1	45	1.1
Bacău	7.39	96.6	204	4.6
Iași	7.97	98.6	72	1.4
Vaslui	7.91	95.4	65	2.2
Dolj	7.66	93.5	124	2.2
Constanța	7.44	94.9	198	3.2
Satu-Mare	6.69	84.2	19	0.8
Olt	7.87	95.6	180	4.6
Alba	8.75	100.0	69	2.4
Bistrița-Năsăud	6.52	87.5	8	0.3
Argeș	7.70	94.2	294	5.4
Prahova	7.94	97.8	316	5.3
Arad	8.05	95.9	49	1.5
Covasna	7.22	95.3	43	2.8
Harghita	7.00	97.3	37	1.4
Ilfov	5.17	50.0	4	0.2
Hunedoara	8.27	98.1	54	1.4
Botoșani	7.31	91.9	74	2.5
Teleorman	7.43	97.3	73	2.2
Ialomița	7.71	93.5	124	6.4
Cluj	7.48	97.4	114	2.5
Vrancea	7.85	96.6	87	3.2
Gorj	8.39	100.0	80	1.8
Bihor	7.95	94.7	38	0.7
Giurgiu	7.04	93.4	91	4.5
Galați	7.94	96.0	126	3.1
Mehedinți	7.99	98.5	68	2.7
Timiș	7.10	95.5	44	0.9
Brașov	7.62	93.3	75	2.1
Vâlcea	7.75	95.9	147	4.2
