Alba	7.30	92.6	2245	100.0
Argeș	7.00	91.5	4194	100.0
Arad	6.76	87.3	2770	100.0
București	7.11	92.1	16579	100.0
Bacău	7.33	96.1	3711	100.0
Bihor	6.93	88.1	3537	100.0
Bistrița-Năsăud	7.17	92.3	1857	100.0
Brăila	7.44	95.8	1649	100.0
Botoșani	7.05	90.8	2785	100.0
Brașov	7.20	94.6	3241	100.0
Cluj	7.30	94.1	4290	100.0
Caraș-Severin	6.59	82.3	1696	100.0
Constanța	6.93	89.4	4863	100.0
Dolj	6.71	84.6	4076	100.0
Gorj	6.38	82.9	2910	100.0
Dâmbovița	6.59	84.4	3004	100.0
Galați	7.11	92.5	3237	100.0
Hunedoara	7.14	90.8	2361	100.0
Iași	7.24	95.1	5305	100.0
Ilfov	5.88	81.1	1199	100.0
Mehedinți	6.29	74.7	1819	100.0
Neamț	7.01	92.4	3177	100.0
Prahova	7.43	94.0	5323	100.0
Olt	6.89	84.9	2425	100.0
Sălaj	6.55	83.2	1533	100.0
Suceava	7.16	92.4	5169	100.0
Timiș	6.94	89.9	4266	100.0
Vâlcea	7.35	90.5	2402	100.0
Teleorman	6.34	79.5	1943	100.0
Vaslui	6.69	87.5	2496	100.0
Sibiu	7.05	91.5	2487	100.0
Buzău	7.05	92.0	2559	100.0
Satu-Mare	6.71	87.3	1876	100.0
Covasna	5.76	74.3	1198	100.0
Ialomița	6.54	81.5	1592	100.0
Maramureș	6.68	87.1	3384	100.0
Tulcea	6.72	86.5	1144	100.0
Vrancea	6.99	89.5	2182	100.0
Mureș	6.22	80.8	3379	100.0
Giurgiu	6.37	85.4	1158	100.0
Călărași	6.17	78.3	1382	100.0
Harghita	5.54	68.7	2119	100.0
