Argeș	7.27	90.8	1450	34.6
Arad	7.10	91.6	905	32.7
București	7.57	92.8	6149	37.1
Bacău	7.45	93.1	1470	39.6
Botoșani	7.02	90.1	960	34.5
Brăila	7.45	95.3	590	35.8
Dâmbovița	7.05	88.3	1102	36.7
Gorj	7.02	90.1	831	28.6
Iași	7.95	96.6	1454	27.4
Hunedoara	7.51	95.4	724	30.7
Prahova	7.89	94.9	1179	22.1
Olt	6.89	88.0	965	39.8
Suceava	7.57	93.8	1739	33.6
Sălaj	7.36	92.7	437	28.5
Brașov	7.47	94.6	813	25.1
Teleorman	6.67	88.2	857	44.1
Vâlcea	7.52	94.4	641	26.7
Mehedinți	7.24	91.3	564	31.0
Sibiu	7.08	90.3	771	31.0
Cluj	7.64	95.5	1597	37.2
Maramureș	7.43	92.8	1227	36.3
Satu-Mare	7.31	92.3	690	36.8
Tulcea	6.92	87.9	412	36.0
Timiș	7.26	92.2	1418	33.2
Vrancea	7.50	92.8	866	39.7
Vaslui	7.37	93.6	1032	41.3
Bihor	7.45	94.5	1316	37.2
Constanța	7.34	90.2	1370	28.2
Neamț	7.62	92.4	1014	31.9
Alba	7.40	94.8	688	30.6
Bistrița-Năsăud	7.33	94.7	550	29.6
Buzău	7.28	88.8	1145	44.7
Dolj	7.21	90.3	1349	33.1
Galați	7.63	94.1	957	29.6
Caraș-Severin	7.14	93.3	476	28.1
Mureș	7.01	92.6	1170	34.6
Ialomița	7.57	89.8	452	28.4
Covasna	7.30	97.5	478	39.9
Giurgiu	6.25	78.5	613	52.9
Harghita	6.67	90.1	709	33.5
Călărași	6.76	81.9	485	35.1
Ilfov	5.97	79.7	508	42.4
