Brăila	7.66	97.7	44	2.7
Prahova	8.01	95.3	86	1.6
Argeș	7.88	93.2	74	1.8
București	7.27	92.1	1077	6.5
Constanța	7.64	92.2	64	1.3
Timiș	7.71	94.6	111	2.6
Sălaj	7.60	95.1	81	5.3
Hunedoara	8.09	94.5	73	3.1
Bacău	6.91	91.8	61	1.6
Iași	8.47	95.2	21	0.4
Olt	6.85	87.8	49	2.0
Buzău	8.03	100.0	19	0.7
Gorj	8.76	100.0	29	1.0
Arad	7.55	96.7	91	3.3
Bihor	8.66	100.0	48	1.4
Bistrița-Năsăud	7.61	94.7	75	4.0
Dolj	8.63	100.0	18	0.4
Mehedinți	7.40	93.8	16	0.9
Neamț	7.84	96.2	78	2.5
Alba	7.40	97.4	39	1.7
Brașov	7.82	100.0	31	1.0
Harghita	7.03	93.8	48	2.3
Sibiu	7.55	93.3	30	1.2
Vaslui	8.79	100.0	7	0.3
Vâlcea	7.88	100.0	70	2.9
Vrancea	8.05	100.0	21	1.0
Cluj	8.35	100.0	38	0.9
Covasna	8.23	100.0	20	1.7
Ilfov	7.24	84.7	72	6.0
Satu-Mare	6.17	44.0	25	1.3
Suceava	7.56	98.3	60	1.2
Mureș	7.46	97.4	39	1.2
Dâmbovița	6.29	74.1	54	1.8
Maramureș	7.12	89.7	39	1.2
Galați	7.78	100.0	9	0.3
Călărași	7.60	97.0	100	7.2
Teleorman	6.02	72.4	76	3.9
Botoșani	7.05	80.8	26	0.9
Giurgiu	5.78	70.4	98	8.5
Caraș-Severin	6.09	83.9	31	1.8
Ialomița	6.91	100.0	5	0.3
