Cluj	6.92	88.6	35	0.8
Satu-Mare	5.82	60.0	5	0.3
Bacău	5.82	81.5	27	0.7
Iași	5.56	69.6	79	1.5
Hunedoara	4.35	28.6	35	1.5
Neamț	6.28	79.2	24	0.8
Mehedinți	7.21	83.3	12	0.7
Brașov	6.34	78.1	32	1.0
Arad	5.10	60.0	10	0.4
Vâlcea	7.65	100.0	1	0.0
Vaslui	4.89	40.0	10	0.4
Alba	4.31	33.3	12	0.5
Constanța	5.88	72.4	29	0.6
Galați	6.49	77.8	18	0.6
Covasna	5.21	70.6	17	1.4
Gorj	6.82	100.0	6	0.2
Brăila	6.78	100.0	11	0.7
Vrancea	4.58	29.4	17	0.8
Timiș	4.15	42.9	7	0.2
Prahova	5.18	72.2	18	0.3
București	5.04	50.0	32	0.2
Sălaj	6.30	100.0	7	0.5
Suceava	4.82	66.7	15	0.3
Sibiu	3.77	17.6	17	0.7
Mureș	5.74	90.9	11	0.3
Harghita	6.80	100.0	2	0.1
Botoșani	4.77	42.9	7	0.3
Argeș	4.72	42.9	14	0.3
Dâmbovița	3.27	12.5	8	0.3
Buzău	3.44	14.3	7	0.3
Tulcea	5.90	100.0	1	0.1
Maramureș	3.54	16.7	12	0.4
Călărași	4.25	50.0	2	0.1
Bistrița-Năsăud	4.47	50.0	2	0.1
Caraș-Severin	2.35	0.0	2	0.1
Ialomița	3.75	50.0	2	0.1
Teleorman	3.75	20.0	5	0.3
Dolj	5.00	100.0	1	0.0
