Alba	8.52	99.6	228	10.2
Argeș	8.41	97.5	360	8.6
Brăila	8.17	97.6	127	7.7
Brașov	8.50	98.8	260	8.0
Caraș-Severin	8.05	98.8	82	4.8
Constanța	8.24	97.2	251	5.2
Hunedoara	8.09	95.9	147	6.2
Mehedinți	8.62	100.0	39	2.1
Neamț	8.60	98.6	217	6.8
Sălaj	8.49	100.0	83	5.4
Prahova	8.43	99.1	351	6.6
Cluj	8.88	99.2	400	9.3
Sibiu	8.48	100.0	129	5.2
București	8.31	96.8	1342	8.1
Galați	8.37	97.1	272	8.4
Satu-Mare	8.05	96.9	160	8.5
Bihor	8.09	97.5	238	6.7
Maramureș	7.90	91.5	188	5.6
Timiș	8.54	98.6	215	5.0
Dolj	8.42	98.6	277	6.8
Iași	8.66	98.9	435	8.2
Bacău	8.11	93.3	285	7.7
Botoșani	7.82	94.7	169	6.1
Gorj	8.81	100.0	131	4.5
Vâlcea	8.83	97.5	122	5.1
Vaslui	8.18	92.8	125	5.0
Arad	7.96	97.1	139	5.0
Suceava	8.62	97.1	340	6.6
Dâmbovița	8.12	96.3	135	4.5
Vrancea	8.36	91.1	79	3.6
Bistrița-Năsăud	8.64	96.3	108	5.8
Buzău	8.14	97.5	159	6.2
Mureș	8.17	97.3	113	3.3
Harghita	7.98	97.8	90	4.2
Ialomița	7.87	98.2	55	3.5
Olt	7.55	91.1	79	3.3
Tulcea	8.63	100.0	19	1.7
Teleorman	7.13	91.1	45	2.3
Ilfov	7.30	92.3	13	1.1
Călărași	7.55	87.2	47	3.4
Covasna	8.53	100.0	35	2.9
Giurgiu	7.14	100.0	6	0.5
