Arad	7.47	92.9	1046	37.8
București	7.69	93.3	4433	26.7
Bacău	7.67	95.4	1177	31.7
Gorj	7.83	94.6	967	33.2
Hunedoara	7.78	96.0	881	37.3
Prahova	7.83	95.5	580	10.9
Iași	8.06	97.4	1832	34.5
Sălaj	7.69	92.2	554	36.1
Dâmbovița	7.82	92.5	1181	39.3
Brașov	7.43	92.9	692	21.4
Mehedinți	7.47	90.7	494	27.2
Bistrița-Năsăud	7.59	94.5	692	37.3
Satu-Mare	7.65	95.3	823	43.9
Timiș	7.64	91.1	1790	42.0
Bihor	7.62	95.6	1331	37.6
Maramureș	7.45	91.7	1134	33.5
Teleorman	7.23	85.2	709	36.5
Vrancea	7.88	94.5	1037	47.5
Alba	8.05	95.7	584	26.0
Botoșani	7.65	92.4	489	17.6
Neamț	7.64	95.8	956	30.1
Vaslui	7.21	88.4	553	22.2
Cluj	7.62	94.9	1186	27.6
Olt	7.36	87.1	845	34.8
Suceava	7.63	93.5	1345	26.0
Vâlcea	7.58	94.4	639	26.6
Constanța	7.48	89.4	999	20.5
Dolj	7.37	88.1	772	18.9
Sibiu	7.87	94.5	784	31.5
Giurgiu	7.18	86.3	612	52.8
Argeș	7.78	94.3	491	11.7
Brăila	7.63	96.1	543	32.9
Covasna	7.46	94.6	517	43.2
Ialomița	7.45	89.8	362	22.7
Buzău	7.29	92.0	574	22.4
Caraș-Severin	7.52	92.7	385	22.7
Tulcea	7.27	90.3	300	26.2
Galați	7.79	93.1	576	17.8
Harghita	7.61	95.1	984	46.4
Mureș	7.48	94.0	1503	44.5
Călărași	7.41	91.7	484	35.0
Ilfov	6.89	87.1	544	45.4
