Brăila	8.64	100.0	8	0.5
București	8.48	96.4	55	0.3
Cluj	8.62	94.7	19	0.4
Constanța	7.46	97.6	41	0.8
Prahova	8.50	100.0	25	0.5
Sibiu	8.17	98.3	58	2.3
Hunedoara	8.07	90.0	10	0.4
Brașov	8.28	97.1	35	1.1
Mureș	8.16	96.2	26	0.8
Iași	8.67	96.9	32	0.6
Bihor	7.38	93.3	15	0.4
Bistrița-Năsăud	9.67	100.0	3	0.2
Harghita	8.92	100.0	10	0.5
Arad	8.67	100.0	8	0.3
Galați	7.65	94.7	19	0.6
Olt	8.20	100.0	4	0.2
Neamț	8.46	100.0	7	0.2
Botoșani	8.41	100.0	12	0.4
Vâlcea	7.72	83.3	6	0.2
Dolj	8.48	100.0	13	0.3
Bacău	7.10	88.9	27	0.7
Suceava	7.92	100.0	9	0.2
Timiș	7.76	100.0	21	0.5
Dâmbovița	7.91	85.7	7	0.2
Vaslui	7.27	92.3	13	0.5
Argeș	8.61	100.0	10	0.2
Alba	7.24	100.0	7	0.3
Buzău	9.40	100.0	1	0.0
Maramureș	7.71	100.0	10	0.3
Gorj	8.40	100.0	2	0.1
Ialomița	8.01	100.0	4	0.3
Covasna	8.46	100.0	7	0.6
Călărași	8.60	100.0	3	0.2
Vrancea	6.54	75.0	4	0.2
Satu-Mare	6.88	100.0	2	0.1
Teleorman	5.40	100.0	1	0.1
