Alba	8.73	97.0	468	20.4
Argeș	8.16	93.6	834	19.6
București	8.25	93.9	4122	26.8
Bacău	8.41	95.6	748	20.1
Bistrița-Năsăud	8.40	94.6	277	13.6
Botoșani	8.05	91.2	422	15.3
Brăila	8.39	94.4	323	20.3
Buzău	8.05	93.9	476	18.6
Cluj	9.02	99.4	698	17.4
Caraș-Severin	7.70	92.4	315	18.7
Constanța	8.41	97.3	701	14.8
Dâmbovița	7.22	85.2	704	24.3
Dolj	8.25	92.6	826	21.0
Gorj	7.56	88.2	501	16.9
Galați	8.45	97.4	645	20.3
Giurgiu	7.59	88.7	124	11.3
Hunedoara	8.01	96.1	408	17.3
Iași	8.79	97.3	838	16.5
Maramureș	8.26	95.8	500	15.4
Mureș	8.36	93.2	310	9.5
Neamț	8.72	98.0	592	18.3
Olt	7.61	86.7	445	18.5
Prahova	8.41	95.7	1121	23.2
Sălaj	8.00	93.2	337	21.7
Satu-Mare	8.19	95.4	350	18.8
Suceava	8.26	92.6	1001	20.3
Timiș	8.10	90.6	756	18.2
Teleorman	6.70	75.5	437	23.8
Vâlcea	8.62	95.9	340	14.2
Vrancea	8.27	91.3	298	14.1
Vaslui	8.23	92.0	264	10.6
Covasna	8.28	98.6	139	12.9
Brașov	8.52	98.1	528	16.8
Ialomița	7.97	92.3	352	22.7
Bihor	7.85	91.7	758	21.1
Harghita	8.01	97.5	237	11.6
Tulcea	7.50	83.7	172	15.4
Mehedinți	7.06	78.6	355	20.4
Arad	7.32	87.8	485	18.0
Sibiu	8.76	98.1	215	9.3
Ilfov	6.76	83.0	94	8.6
Călărași	7.11	78.7	221	17.2
