Alba	9.25	100.0	20	0.9
Argeș	9.28	98.8	81	1.9
București	9.18	98.8	646	4.2
Cluj	9.26	100.0	69	1.7
Galați	8.98	96.7	90	2.8
Maramureș	9.45	100.0	48	1.5
Prahova	9.21	99.1	233	4.8
Suceava	9.33	100.0	54	1.1
Satu-Mare	9.10	100.0	34	1.8
Vâlcea	9.20	100.0	27	1.1
Vaslui	9.45	100.0	37	1.5
Botoșani	9.34	100.0	27	1.0
Covasna	8.86	100.0	12	1.1
Dâmbovița	9.11	100.0	77	2.7
Gorj	9.05	100.0	44	1.5
Neamț	9.23	100.0	58	1.8
Olt	8.94	94.4	18	0.7
Bacău	8.99	99.1	107	2.9
Brașov	8.90	97.5	81	2.6
Iași	9.46	100.0	70	1.4
Mureș	9.12	100.0	53	1.6
Bihor	8.98	100.0	39	1.1
Arad	8.83	98.4	61	2.3
Brăila	9.09	100.0	78	4.9
Buzău	8.93	100.0	102	4.0
Constanța	9.09	96.7	61	1.3
Mehedinți	8.60	90.9	22	1.3
Bistrița-Năsăud	9.06	100.0	25	1.2
Dolj	9.25	100.0	22	0.6
Hunedoara	9.09	100.0	47	2.0
Teleorman	9.29	96.0	25	1.4
Ialomița	9.41	100.0	18	1.2
Timiș	9.54	100.0	16	0.4
Vrancea	9.25	100.0	34	1.6
Tulcea	9.32	100.0	4	0.4
Caraș-Severin	10.00	100.0	1	0.1
Sibiu	9.13	100.0	16	0.7
Sălaj	9.82	100.0	2	0.1
Giurgiu	8.63	100.0	12	1.1
Harghita	8.93	95.2	21	1.0
Călărași	9.30	100.0	17	1.3
Ilfov	7.76	100.0	4	0.4
