Arad	9.11	100.0	55	2.0
Hunedoara	9.46	100.0	44	1.9
Prahova	9.53	100.0	57	1.2
Vâlcea	9.83	100.0	27	1.1
Brăila	9.04	100.0	53	3.3
Iași	8.82	96.7	91	1.8
Suceava	9.41	100.0	60	1.2
Argeș	8.74	98.2	55	1.3
București	9.21	100.0	34	0.2
Bistrița-Năsăud	8.45	98.2	56	2.8
Botoșani	9.51	100.0	57	2.1
Gorj	9.30	100.0	28	0.9
Vaslui	7.98	96.5	57	2.3
Galați	9.59	100.0	27	0.8
Cluj	9.16	100.0	58	1.4
Ialomița	8.28	100.0	53	3.4
Olt	8.24	98.0	51	2.1
Satu-Mare	9.17	100.0	27	1.5
Timiș	9.53	100.0	28	0.7
Buzău	8.47	100.0	55	2.2
Bacău	9.27	100.0	52	1.4
Bihor	8.63	100.0	74	2.1
Dâmbovița	8.74	100.0	55	1.9
Tulcea	8.03	96.3	27	2.4
Dolj	9.67	100.0	57	1.4
Teleorman	7.97	90.9	55	3.0
Mehedinți	8.38	100.0	58	3.3
Constanța	7.37	86.9	84	1.8
Maramureș	7.59	90.5	74	2.3
Vrancea	8.36	98.1	54	2.6
Brașov	7.93	95.7	46	1.5
Sălaj	8.34	100.0	47	3.0
Giurgiu	6.96	85.7	28	2.6
Alba	7.83	96.4	55	2.4
Harghita	7.45	90.0	70	3.4
Covasna	7.78	96.4	28	2.6
Neamț	8.53	99.0	104	3.2
Sibiu	8.43	100.0	82	3.5
Caraș-Severin	8.76	96.7	30	1.8
Mureș	8.31	95.3	85	2.6
Ilfov	7.29	93.8	16	1.5
Călărași	6.42	73.1	26	2.0
