Alba	7.39	74.3	2289	100.0
Argeș	7.28	74.3	4246	100.0
Arad	7.05	67.7	2690	100.0
București	7.51	76.4	15396	100.0
Bacău	7.57	80.0	3716	100.0
Bihor	7.34	73.8	3595	100.0
Bistrița-Năsăud	7.33	73.2	2033	100.0
Brăila	7.57	81.2	1593	100.0
Botoșani	7.16	71.7	2758	100.0
Buzău	7.34	74.4	2557	100.0
Cluj	7.89	84.7	4004	100.0
Caraș-Severin	6.94	64.6	1688	100.0
Constanța	7.04	68.0	4730	100.0
Covasna	7.27	71.5	1076	100.0
Dâmbovița	7.13	68.7	2895	100.0
Dolj	7.28	70.2	3938	100.0
Gorj	6.70	60.6	2962	100.0
Galați	7.64	81.2	3182	100.0
Hunedoara	7.12	71.0	2355	100.0
Giurgiu	6.51	55.1	1094	100.0
Harghita	6.96	62.1	2050	100.0
Iași	7.68	80.9	5077	100.0
Ialomița	6.82	60.5	1548	100.0
Mehedinți	6.72	59.4	1736	100.0
Maramureș	7.14	70.0	3241	100.0
Mureș	7.16	69.1	3250	100.0
Neamț	7.39	74.9	3235	100.0
Olt	6.92	66.1	2411	100.0
Prahova	7.44	76.2	4823	100.0
Sibiu	7.46	76.3	2313	100.0
Sălaj	7.10	67.7	1553	100.0
Satu-Mare	7.19	72.4	1857	100.0
Suceava	7.38	74.8	4943	100.0
Timiș	7.05	67.8	4159	100.0
Teleorman	6.53	57.1	1835	100.0
Vâlcea	7.44	75.2	2393	100.0
Vrancea	7.16	69.1	2110	100.0
Vaslui	7.12	70.6	2495	100.0
Brașov	7.52	76.9	3137	100.0
Tulcea	7.15	66.8	1117	100.0
Ilfov	6.03	48.0	1088	100.0
Călărași	6.49	57.4	1285	100.0
