Alba	8.06	91.1	361	15.8
București	7.77	91.0	2603	16.9
Bihor	8.09	94.2	975	27.1
Botoșani	7.54	88.6	886	32.1
Cluj	8.94	98.8	838	20.9
Constanța	7.85	91.1	1063	22.5
Covasna	8.68	99.3	292	27.1
Dâmbovița	7.42	88.7	644	22.2
Dolj	7.73	87.2	1051	26.7
Gorj	7.37	89.7	672	22.7
Galați	8.07	95.4	735	23.1
Harghita	8.55	95.3	423	20.6
Iași	8.26	95.1	1038	20.4
Ialomița	7.57	82.1	469	30.3
Maramureș	7.82	93.2	678	20.9
Mureș	8.02	91.9	745	22.9
Prahova	7.86	92.7	494	10.2
Sibiu	8.45	97.6	286	12.4
Sălaj	8.19	94.8	305	19.6
Vâlcea	7.52	87.5	770	32.2
Neamț	7.82	88.3	775	24.0
Arad	7.90	93.2	646	24.0
Bacău	8.03	94.0	721	19.4
Olt	7.38	88.8	556	23.1
Suceava	7.84	90.6	1251	25.3
Argeș	8.27	94.5	532	12.5
Bistrița-Năsăud	8.09	94.7	567	27.9
Brașov	8.34	93.4	784	25.0
Caraș-Severin	7.31	86.6	523	31.0
Hunedoara	8.09	93.5	557	23.7
Timiș	7.91	89.4	940	22.6
Teleorman	6.30	66.3	398	21.7
Brăila	8.03	92.7	206	12.9
Tulcea	7.78	86.8	319	28.6
Vaslui	7.18	82.5	543	21.8
Satu-Mare	8.43	97.2	396	21.3
Mehedinți	7.35	78.5	391	22.5
Vrancea	7.49	82.0	239	11.3
Giurgiu	6.81	88.9	108	9.9
Buzău	7.85	91.4	210	8.2
Călărași	6.75	80.6	155	12.1
Ilfov	6.95	86.2	188	17.3
