București	7.93	95.1	530	3.4
Brăila	7.53	95.3	43	2.7
Dâmbovița	7.64	90.1	71	2.5
Galați	8.94	100.0	38	1.2
Neamț	7.39	93.2	73	2.3
Sălaj	7.36	87.3	63	4.1
Vaslui	8.28	96.2	52	2.1
Bistrița-Năsăud	8.14	96.3	27	1.3
Cluj	7.90	94.6	112	2.8
Ialomița	8.30	97.9	48	3.1
Satu-Mare	7.41	89.7	39	2.1
Dolj	8.29	100.0	15	0.4
Hunedoara	8.15	98.2	57	2.4
Vrancea	7.93	97.7	43	2.0
Mehedinți	8.09	100.0	13	0.7
Maramureș	7.88	96.7	61	1.9
Botoșani	8.21	92.3	13	0.5
Argeș	8.31	100.0	83	2.0
Arad	7.74	99.0	103	3.8
Buzău	8.25	95.9	49	1.9
Prahova	7.81	96.4	55	1.1
Bacău	8.35	100.0	55	1.5
Timiș	7.15	98.8	81	1.9
Bihor	7.43	96.9	129	3.6
Iași	7.37	96.0	50	1.0
Tulcea	8.13	100.0	5	0.4
Vâlcea	7.90	100.0	20	0.8
Mureș	7.24	90.7	75	2.3
Olt	8.11	94.1	34	1.4
Ilfov	6.93	89.5	19	1.7
Constanța	6.51	78.1	114	2.4
Giurgiu	8.29	100.0	22	2.0
Alba	7.83	100.0	26	1.1
Teleorman	6.98	82.4	34	1.9
Caraș-Severin	6.71	88.9	18	1.1
Suceava	7.52	95.2	63	1.3
Gorj	6.67	81.2	85	2.9
Brașov	7.18	92.0	25	0.8
Călărași	7.43	93.1	58	4.5
Sibiu	7.33	100.0	38	1.6
Harghita	7.40	100.0	36	1.8
Covasna	7.77	100.0	6	0.6
