Alba	7.93	96.1	662	28.9
București	7.55	91.5	5641	36.6
Bacău	7.34	91.9	1392	37.5
Bihor	7.35	94.1	1294	36.0
Bistrița-Năsăud	7.25	93.0	630	31.0
Brăila	7.75	93.4	605	38.0
Buzău	7.45	86.3	1130	44.2
Cluj	7.93	96.0	1519	37.9
Dolj	7.57	92.9	1344	34.1
Dâmbovița	7.38	92.9	1058	36.5
Gorj	6.97	88.9	855	28.9
Galați	7.88	94.7	893	28.1
Hunedoara	7.16	93.6	723	30.7
Iași	7.72	93.8	1458	28.7
Mehedinți	7.42	93.6	532	30.6
Prahova	7.86	96.2	1079	22.4
Sălaj	7.38	92.6	444	28.6
Suceava	7.34	92.1	1605	32.5
Timiș	6.77	84.6	1340	32.2
Vâlcea	7.64	97.9	655	27.4
Vrancea	7.31	90.1	790	37.4
Mureș	7.14	91.9	1093	33.6
Teleorman	6.69	84.9	849	46.3
Brașov	7.58	93.7	825	26.3
Neamț	7.75	95.1	992	30.7
Arad	7.28	91.5	825	30.7
Constanța	7.00	85.5	1219	25.8
Maramureș	7.10	92.8	1130	34.9
Botoșani	7.08	90.6	944	34.2
Caraș-Severin	7.35	93.0	501	29.7
Argeș	7.48	90.7	1497	35.3
Sibiu	6.97	86.5	691	29.9
Satu-Mare	6.88	89.1	660	35.5
Vaslui	7.34	89.9	1064	42.6
Ialomița	7.32	91.5	413	26.7
Ilfov	6.03	75.2	484	44.5
Olt	6.73	84.7	976	40.5
Tulcea	7.49	93.3	402	36.0
Călărași	6.89	84.9	482	37.5
Covasna	7.26	97.5	445	41.4
Harghita	7.33	99.0	674	32.9
Giurgiu	6.22	78.2	505	46.2
