București	7.85	96.4	253	1.6
Dâmbovița	8.12	100.0	14	0.5
Brașov	6.93	97.7	44	1.4
Vâlcea	8.00	100.0	13	0.5
Bacău	7.22	76.9	13	0.3
Botoșani	7.13	80.0	5	0.2
Iași	7.93	87.5	8	0.2
Vrancea	7.63	88.2	34	1.6
Arad	9.65	100.0	2	0.1
Argeș	8.01	100.0	31	0.7
Olt	7.95	100.0	17	0.7
Teleorman	7.02	100.0	16	0.9
Bihor	7.17	100.0	6	0.2
Constanța	7.04	96.2	26	0.5
Ilfov	6.70	100.0	3	0.3
Dolj	7.04	100.0	10	0.3
Prahova	7.04	95.0	40	0.8
Cluj	5.76	86.7	15	0.4
Ialomița	7.55	100.0	10	0.6
Neamț	8.22	100.0	3	0.1
Buzău	8.25	100.0	11	0.4
Călărași	7.61	88.9	9	0.7
Suceava	7.76	100.0	13	0.3
Tulcea	7.63	100.0	9	0.8
Sălaj	9.80	100.0	1	0.1
Vaslui	7.92	90.9	11	0.4
Galați	7.39	100.0	16	0.5
Giurgiu	8.44	100.0	13	1.2
Mehedinți	8.39	100.0	4	0.2
Gorj	6.61	100.0	11	0.4
Hunedoara	7.53	100.0	3	0.1
Mureș	7.24	100.0	4	0.1
Timiș	7.11	100.0	7	0.2
Brăila	6.36	100.0	6	0.4
Sibiu	6.26	70.0	10	0.4
Bistrița-Năsăud	7.45	100.0	2	0.1
Maramureș	5.66	85.7	7	0.2
Satu-Mare	6.30	100.0	2	0.1
Harghita	7.40	100.0	1	0.0
Covasna	6.10	100.0	1	0.1
Caraș-Severin	6.15	100.0	1	0.1
Alba	3.70	14.3	7	0.3
