Iași	5.78	74.3	70	1.4
Galați	6.52	89.5	19	0.6
Cluj	6.86	100.0	16	0.4
Vâlcea	8.48	100.0	3	0.1
Neamț	6.10	84.0	25	0.8
Constanța	5.73	75.0	20	0.4
Hunedoara	4.70	50.0	20	0.8
Prahova	5.52	69.6	23	0.5
Mehedinți	6.13	83.3	12	0.7
Gorj	6.26	86.7	15	0.5
Bacău	5.89	73.6	53	1.4
Arad	5.12	56.2	16	0.6
Argeș	5.46	69.0	29	0.7
Botoșani	5.69	81.2	16	0.6
Brașov	5.24	43.8	32	1.0
Sălaj	6.30	50.0	2	0.1
Buzău	4.79	33.3	6	0.2
Vrancea	4.82	52.6	19	0.9
Vaslui	4.19	41.7	12	0.5
Suceava	5.46	70.0	20	0.4
Brăila	4.77	54.5	11	0.7
Mureș	5.17	66.7	21	0.6
București	5.06	52.9	34	0.2
Maramureș	4.76	46.2	13	0.4
Sibiu	4.82	23.8	21	0.9
Covasna	5.20	66.7	21	2.0
Alba	2.77	11.8	17	0.7
Călărași	5.20	100.0	1	0.1
Bihor	5.45	100.0	1	0.0
Dâmbovița	4.42	57.1	7	0.2
Bistrița-Năsăud	5.00	100.0	1	0.0
Caraș-Severin	2.50	0.0	3	0.2
Harghita	6.33	100.0	2	0.1
Ialomița	2.10	0.0	14	0.9
Satu-Mare	3.61	25.0	4	0.2
Timiș	4.18	40.0	5	0.1
Teleorman	4.98	66.7	3	0.2
