Alba	8.21	89.9	355	14.5
Argeș	7.67	87.6	582	12.9
Arad	7.15	84.2	625	22.0
București	7.19	84.9	2427	15.8
Bacău	7.55	89.0	781	20.0
Bihor	7.89	90.0	1130	30.4
Bistrița-Năsăud	7.23	84.3	593	28.6
Brăila	7.70	88.9	189	11.2
Botoșani	7.30	82.6	904	32.3
Brașov	7.89	89.1	871	26.4
Buzău	7.48	86.8	212	8.2
Cluj	8.58	97.1	799	19.1
Călărași	6.72	76.4	220	15.2
Caraș-Severin	6.89	83.7	546	30.6
Constanța	7.43	84.1	1123	22.1
Covasna	8.39	98.4	257	22.3
Dâmbovița	6.58	75.5	699	22.5
Dolj	7.48	83.8	1094	26.0
Gorj	6.62	75.5	751	22.5
Galați	7.46	86.6	866	26.1
Giurgiu	5.58	67.5	120	9.8
Hunedoara	7.43	88.5	611	23.3
Harghita	8.05	93.4	453	20.6
Ilfov	5.85	63.4	238	18.9
Ialomița	7.06	84.8	466	28.4
Iași	7.92	88.7	1087	20.5
Mehedinți	6.41	72.3	444	24.2
Maramureș	7.01	81.5	775	21.6
Mureș	7.57	85.7	727	21.2
Neamț	7.24	81.3	831	24.7
Olt	6.94	77.7	609	23.7
Prahova	7.66	89.5	474	8.9
Sibiu	8.75	98.6	214	9.1
Sălaj	7.96	91.3	356	21.8
Satu-Mare	7.98	92.6	434	21.8
Suceava	7.29	83.7	1375	26.4
Tulcea	7.03	76.5	353	27.8
Timiș	7.71	84.7	960	22.5
Teleorman	6.10	64.9	522	24.8
Vâlcea	7.38	84.7	868	32.8
Vrancea	7.24	84.5	200	9.3
Vaslui	6.86	74.9	633	22.3
