Alba	7.73	92.8	704	28.7
Argeș	7.87	91.8	490	10.9
Arad	7.53	87.7	987	34.8
București	7.70	90.0	4177	27.2
Bacău	8.00	95.2	1235	31.6
Bihor	7.60	92.2	1375	37.0
Bistrița-Năsăud	7.48	86.7	762	36.8
Brăila	7.90	91.9	589	35.1
Botoșani	7.73	91.6	571	20.4
Brașov	7.66	90.8	796	24.1
Buzău	7.70	87.9	730	28.1
Cluj	7.93	95.7	1236	29.5
Călărași	7.42	88.4	544	37.5
Caraș-Severin	7.54	90.0	420	23.6
Constanța	7.28	86.9	1068	21.0
Covasna	7.54	92.9	496	43.1
Dâmbovița	8.11	92.5	1259	40.6
Dolj	7.73	89.2	825	19.6
Gorj	7.58	90.4	1081	32.4
Galați	7.97	92.0	539	16.3
Giurgiu	7.23	82.5	627	51.0
Hunedoara	7.46	87.9	1043	39.9
Harghita	7.56	92.8	1008	45.9
Ilfov	7.06	84.3	523	41.6
Ialomița	7.23	87.4	365	22.2
Iași	8.21	95.7	1738	32.7
Mehedinți	7.61	90.3	423	23.1
Maramureș	7.68	90.3	1190	33.2
Mureș	7.50	93.1	1399	40.8
Neamț	7.64	91.6	970	28.8
Olt	7.35	86.3	921	35.8
Prahova	7.52	91.0	578	10.8
Sibiu	8.11	93.5	675	28.8
Sălaj	7.92	93.0	514	31.4
Satu-Mare	7.67	93.7	934	46.8
Suceava	7.50	89.6	1243	23.8
Tulcea	7.16	87.5	353	27.8
Timiș	7.72	89.7	1862	43.7
Teleorman	6.98	79.0	806	38.3
Vâlcea	7.76	90.7	752	28.4
Vrancea	7.85	90.4	1042	48.3
Vaslui	7.46	88.4	670	23.6
