Alba	8.48	100.0	26	1.1
Argeș	7.51	87.7	73	1.6
Arad	8.20	94.7	114	4.0
București	8.06	93.8	981	6.4
Bacău	7.90	95.5	132	3.4
Bihor	8.58	100.0	34	0.9
Bistrița-Năsăud	8.05	98.4	61	2.9
Brăila	8.98	100.0	63	3.8
Botoșani	7.91	100.0	8	0.3
Brașov	9.24	100.0	19	0.6
Buzău	8.48	100.0	20	0.8
Cluj	8.13	90.0	50	1.2
Călărași	8.33	99.3	135	9.3
Caraș-Severin	7.08	87.2	47	2.6
Constanța	6.91	82.8	64	1.3
Covasna	9.09	100.0	4	0.3
Dâmbovița	7.52	86.0	43	1.4
Dolj	8.17	92.3	26	0.6
Gorj	8.59	98.7	76	2.3
Galați	8.70	100.0	14	0.4
Giurgiu	7.00	89.7	58	4.7
Hunedoara	8.29	98.7	77	2.9
Harghita	6.36	85.7	35	1.6
Ilfov	6.71	81.3	75	6.0
Ialomița	7.19	81.8	11	0.7
Iași	8.91	100.0	31	0.6
Mehedinți	8.53	100.0	31	1.7
Maramureș	8.28	100.0	28	0.8
Mureș	7.00	95.8	48	1.4
Neamț	8.46	95.7	93	2.8
Olt	8.16	100.0	30	1.2
Prahova	7.85	86.0	93	1.7
Sibiu	8.44	97.6	41	1.7
Sălaj	8.57	98.9	92	5.6
Satu-Mare	7.93	100.0	13	0.7
Suceava	8.14	94.9	59	1.1
Tulcea	8.59	100.0	8	0.6
Timiș	7.89	92.3	117	2.7
Teleorman	7.35	85.3	136	6.5
Vâlcea	7.89	99.1	107	4.0
Vrancea	7.99	93.6	47	2.2
Vaslui	8.69	100.0	8	0.3
