Alba	5.56	55.7	537	21.9
Argeș	5.73	65.0	1192	26.5
Arad	4.53	38.3	452	15.9
București	5.30	55.4	1565	10.2
Bacău	5.54	63.1	249	6.4
Bihor	5.25	57.6	229	6.2
Bistrița-Năsăud	4.80	49.5	190	9.2
Brăila	5.82	58.6	295	17.6
Botoșani	3.88	32.4	259	9.2
Brașov	5.69	62.2	576	17.4
Buzău	5.62	62.9	364	14.0
Cluj	5.48	59.0	512	12.2
Călărași	5.20	57.1	315	21.7
Caraș-Severin	4.96	51.1	352	19.7
Constanța	4.82	50.5	917	18.0
Covasna	5.30	53.8	145	12.6
Dâmbovița	5.24	52.6	496	16.0
Dolj	4.89	39.9	705	16.8
Gorj	4.50	42.1	836	25.1
Galați	5.17	57.2	292	8.8
Giurgiu	4.38	40.2	179	14.6
Hunedoara	4.90	46.6	356	13.6
Harghita	5.53	58.4	385	17.5
Ilfov	4.53	37.6	311	24.7
Ialomița	3.80	27.2	257	15.7
Iași	5.17	53.3	670	12.6
Mehedinți	4.81	45.4	410	22.4
Maramureș	4.74	45.0	558	15.6
Mureș	4.79	48.9	522	15.2
Neamț	5.39	53.2	385	11.4
Olt	4.38	33.0	264	10.3
Prahova	5.53	59.4	1597	29.9
Sibiu	6.60	75.5	620	26.5
Sălaj	5.59	59.7	313	19.1
Satu-Mare	4.90	53.2	235	11.8
Suceava	4.85	43.8	457	8.8
Tulcea	5.33	57.8	166	13.1
Timiș	5.35	56.0	722	17.0
Teleorman	4.50	44.1	247	11.7
Vâlcea	4.64	46.6	393	14.8
Vrancea	5.14	52.6	329	15.2
Vaslui	4.29	39.7	252	8.9
