Alba	7.19	68.2	2739	100.0
Argeș	6.77	62.6	5085	100.0
Arad	6.51	53.4	3394	100.0
București	7.09	66.0	17716	100.0
Bacău	7.15	70.0	4347	100.0
Bihor	6.79	60.1	4714	100.0
Bistrița-Năsăud	6.99	63.9	2400	100.0
Brăila	7.09	68.1	2108	100.0
Botoșani	6.84	60.9	3244	100.0
Brașov	7.19	69.7	3627	100.0
Buzău	6.98	66.2	2976	100.0
Cluj	7.61	77.4	4581	100.0
Călărași	6.24	48.9	1767	100.0
Caraș-Severin	6.55	55.9	2162	100.0
Constanța	6.46	56.2	6089	100.0
Covasna	6.90	59.5	1391	100.0
Dâmbovița	6.64	57.8	3669	100.0
Dolj	6.83	59.8	4920	100.0
Gorj	6.19	48.4	3966	100.0
Galați	7.07	66.1	3944	100.0
Giurgiu	5.76	42.2	1582	100.0
Hunedoara	6.68	56.6	3409	100.0
Harghita	6.72	55.4	2415	100.0
Ilfov	5.26	30.7	1630	100.0
Ialomița	6.62	56.3	1921	100.0
Iași	7.22	69.8	5859	100.0
Mehedinți	6.07	45.5	2374	100.0
Maramureș	6.69	57.9	4023	100.0
Mureș	6.65	58.8	4188	100.0
Neamț	6.87	64.0	3818	100.0
Olt	6.65	55.9	3133	100.0
Prahova	7.06	66.5	5821	100.0
Sibiu	7.25	69.9	2704	100.0
Sălaj	6.78	59.1	1848	100.0
Satu-Mare	6.89	64.9	2158	100.0
Suceava	6.97	63.5	6288	100.0
Tulcea	6.52	53.7	1447	100.0
Timiș	6.69	58.9	4984	100.0
Teleorman	6.24	50.7	2446	100.0
Vâlcea	6.66	57.2	3212	100.0
Vrancea	6.84	60.9	2546	100.0
Vaslui	6.83	63.0	3105	100.0
