Alba	5.16	58.3	1067	39.0
Argeș	4.73	53.9	2098	41.3
Arad	4.04	41.3	1441	42.5
București	4.81	54.1	5283	29.8
Bacău	5.18	61.8	1372	31.6
Bihor	4.36	48.9	1569	33.3
Bistrița-Năsăud	4.77	53.3	1021	42.5
Brăila	4.64	49.7	664	31.5
Botoșani	4.71	52.8	1067	32.9
Brașov	5.07	60.9	1309	36.1
Buzău	4.35	49.2	910	30.6
Cluj	5.66	69.2	1391	30.4
Călărași	3.68	34.5	719	40.7
Caraș-Severin	4.43	50.2	934	43.2
Constanța	4.56	52.9	2887	47.4
Covasna	4.52	46.7	426	30.6
Dâmbovița	4.10	41.7	1117	30.4
Dolj	3.79	38.3	1785	36.3
Gorj	4.42	51.0	2074	52.3
Galați	5.02	58.1	1701	43.1
Giurgiu	3.79	40.7	676	42.7
Hunedoara	4.22	45.0	1380	40.5
Harghita	5.09	61.5	942	39.0
Ilfov	3.43	32.6	573	35.2
Ialomița	4.05	39.1	703	36.6
Iași	5.44	63.1	2478	42.3
Mehedinți	3.50	36.3	965	40.6
Maramureș	4.74	52.7	1518	37.7
Mureș	4.70	53.3	1779	42.5
Neamț	4.90	55.7	1730	45.3
Olt	3.36	30.7	1114	35.6
Prahova	5.36	62.3	2734	47.0
Sibiu	5.40	64.4	1164	43.0
Sălaj	4.67	51.2	723	39.1
Satu-Mare	4.41	49.3	601	27.8
Suceava	4.63	50.6	2261	36.0
Tulcea	4.14	42.9	608	42.0
Timiș	4.44	48.7	1929	38.7
Teleorman	3.21	28.0	617	25.2
Vâlcea	4.34	47.4	1327	41.3
Vrancea	4.97	54.7	1147	45.1
Vaslui	4.50	49.4	1082	34.8
