Sibiu	8.34	98.3	242	10.9
Arad	6.84	95.1	41	1.3
Hunedoara	8.03	100.0	16	0.5
Sălaj	7.36	100.0	4	0.2
Cluj	7.93	98.0	50	1.2
Mureș	7.87	100.0	42	1.2
Satu-Mare	7.90	97.4	39	2.0
București	8.53	100.0	76	0.5
Bistrița-Năsăud	8.01	100.0	15	0.7
Maramureș	4.99	75.0	8	0.2
Timiș	7.20	93.9	99	2.3
Brașov	7.97	98.4	125	4.1
Caraș-Severin	6.67	71.4	7	0.4
Bihor	8.13	100.0	11	0.3
