București	4.02	35.0	257	1.8
Alba	3.45	28.6	21	0.8
Argeș	6.54	64.5	93	2.0
Iași	4.88	32.8	137	2.8
Sibiu	6.26	52.2	69	3.1
Gorj	4.48	38.1	84	2.3
Constanța	5.38	56.8	162	3.2
Dolj	4.73	48.6	35	0.8
Galați	5.71	64.3	28	0.8
Cluj	5.55	66.3	89	2.2
Maramureș	6.20	73.7	38	1.1
Mehedinți	3.94	41.2	17	0.9
Brăila	4.24	42.1	19	1.1
Olt	5.15	56.5	23	0.7
Mureș	5.11	52.8	53	1.5
Bistrița-Năsăud	3.84	14.3	28	1.3
Tulcea	5.04	38.9	18	1.4
Timiș	4.33	26.8	56	1.3
Bacău	5.93	58.1	43	1.2
Neamț	6.48	66.7	57	1.6
Prahova	5.85	63.9	61	1.2
Hunedoara	4.67	35.4	48	1.6
Bihor	5.13	44.1	34	0.8
Vaslui	4.54	39.3	28	1.0
Buzău	4.54	45.8	24	0.9
Arad	3.35	20.8	24	0.8
Dâmbovița	3.81	39.3	28	0.8
Vrancea	6.36	75.0	44	2.0
Suceava	5.18	57.1	56	1.1
Covasna	5.67	50.0	4	0.3
Botoșani	5.94	72.2	18	0.7
Ilfov	4.16	46.7	15	1.1
Sălaj	5.98	77.4	31	1.7
Caraș-Severin	5.17	61.1	18	1.0
Harghita	5.32	69.2	26	1.1
Satu-Mare	4.51	62.5	8	0.4
Ialomița	3.92	38.9	18	1.1
Teleorman	3.77	28.6	14	0.5
Călărași	4.39	30.8	13	0.9
Giurgiu	2.57	8.3	24	1.4
Brașov	3.78	27.3	11	0.4
Vâlcea	6.89	85.4	48	1.6
