Bacău	7.73	95.8	48	1.3
Dâmbovița	7.53	87.9	33	0.9
Cluj	8.62	100.0	94	2.3
Bistrița-Năsăud	8.52	100.0	12	0.6
Ilfov	7.06	92.6	27	1.9
Suceava	8.30	98.9	88	1.7
Hunedoara	7.27	84.4	45	1.5
Alba	8.87	100.0	25	1.0
Botoșani	8.40	95.8	24	0.9
Prahova	7.86	98.5	66	1.3
Gorj	9.82	100.0	2	0.1
Tulcea	7.00	91.7	12	1.0
Galați	6.87	87.5	16	0.5
București	7.79	94.1	118	0.8
Caraș-Severin	4.78	50.0	2	0.1
Mehedinți	8.00	100.0	2	0.1
Iași	7.39	97.3	37	0.8
Ialomița	6.42	50.0	4	0.2
Arad	8.01	100.0	9	0.3
Vrancea	8.47	96.6	29	1.3
Harghita	7.05	100.0	3	0.1
Constanța	8.68	100.0	23	0.5
Maramureș	8.23	100.0	13	0.4
Vaslui	8.37	100.0	11	0.4
Teleorman	9.68	100.0	5	0.2
Sibiu	7.28	87.5	8	0.4
Covasna	8.92	100.0	13	1.0
Mureș	8.55	100.0	5	0.1
Buzău	9.78	100.0	2	0.1
Olt	9.70	50.0	2	0.1
Sălaj	6.70	66.7	6	0.3
Satu-Mare	7.53	94.7	19	1.0
Brașov	8.36	100.0	89	2.9
Timiș	7.24	89.5	19	0.4
Argeș	7.57	100.0	11	0.2
Bihor	6.53	81.8	11	0.3
Neamț	9.35	100.0	2	0.1
Brăila	5.33	100.0	3	0.2
Vâlcea	7.87	75.0	4	0.1
