Sibiu	6.88	100.0	10	0.5
Prahova	7.76	96.6	58	1.1
Dâmbovița	9.08	100.0	18	0.5
Satu-Mare	6.05	76.9	13	0.7
Olt	7.82	95.0	20	0.6
Giurgiu	7.38	86.7	15	0.9
Constanța	6.88	68.8	16	0.3
Suceava	8.20	100.0	34	0.6
Galați	8.17	93.8	32	0.9
Ialomița	7.92	100.0	13	0.8
Neamț	6.84	76.0	25	0.7
Bacău	8.06	100.0	22	0.6
Tulcea	7.11	94.1	17	1.4
Botoșani	6.74	62.5	8	0.3
Ilfov	7.41	75.0	4	0.3
Hunedoara	6.59	75.0	20	0.7
Harghita	6.94	87.5	8	0.3
Iași	7.78	94.1	17	0.3
Buzău	7.52	79.5	39	1.4
Teleorman	8.06	89.5	19	0.7
Brăila	7.00	88.9	27	1.6
Mehedinți	6.22	61.3	31	1.6
Dolj	8.10	88.0	25	0.6
București	7.76	92.7	341	2.3
Argeș	8.24	93.9	82	1.8
Bihor	7.23	92.9	14	0.3
Călărași	7.97	90.0	20	1.3
Gorj	8.98	100.0	22	0.6
Vaslui	8.90	100.0	20	0.7
Vrancea	7.73	90.5	21	1.0
Mureș	6.82	75.0	12	0.3
Maramureș	6.84	85.7	14	0.4
Cluj	8.78	100.0	4	0.1
Alba	6.77	66.7	3	0.1
Bistrița-Năsăud	7.30	100.0	6	0.3
Caraș-Severin	6.50	100.0	1	0.1
Brașov	7.14	88.2	34	1.1
Vâlcea	8.12	100.0	21	0.7
Timiș	6.42	64.7	17	0.4
Covasna	8.55	100.0	1	0.1
Sălaj	9.55	100.0	2	0.1
Arad	9.65	100.0	2	0.1
