Constanța	5.96	66.7	60	1.2
Dâmbovița	8.29	94.1	17	0.5
Giurgiu	6.93	84.6	13	0.8
Olt	7.19	83.3	12	0.4
Timiș	5.88	63.1	65	1.5
Bacău	8.44	100.0	17	0.5
Harghita	6.16	84.6	26	1.1
Bihor	7.02	91.8	49	1.2
Neamț	8.04	96.4	28	0.8
București	7.36	87.2	226	1.6
Iași	7.60	100.0	25	0.5
Bistrița-Năsăud	8.43	92.9	14	0.6
Prahova	8.83	100.0	23	0.4
Maramureș	6.91	89.1	55	1.6
Sălaj	6.12	69.1	55	3.0
Sibiu	6.29	100.0	8	0.4
Vaslui	7.45	86.8	38	1.4
Mureș	5.37	58.5	53	1.5
Teleorman	7.97	90.9	22	0.8
Buzău	8.07	94.9	39	1.4
Alba	7.81	100.0	10	0.4
Gorj	5.61	58.8	17	0.5
Botoșani	6.65	84.2	19	0.7
Cluj	8.35	95.6	45	1.1
Arad	7.17	88.9	36	1.2
Galați	8.73	96.4	28	0.8
Suceava	8.33	100.0	33	0.6
Argeș	8.34	88.6	35	0.8
Ilfov	6.51	82.4	17	1.2
Dolj	8.66	100.0	19	0.4
Ialomița	7.97	94.7	19	1.2
Covasna	5.26	54.5	33	2.5
Satu-Mare	8.69	100.0	8	0.4
Mehedinți	7.58	100.0	5	0.3
Hunedoara	7.32	84.6	26	0.8
Brăila	8.21	100.0	31	1.9
Călărași	5.99	71.0	62	4.2
Tulcea	6.43	83.3	6	0.5
Vrancea	6.96	94.7	19	0.9
Caraș-Severin	7.92	87.5	8	0.4
Brașov	7.88	94.7	19	0.6
Vâlcea	7.45	90.6	32	1.1
