Dâmbovița	6.43	53.7	3504	100.0
Argeș	7.02	68.4	4604	100.0
Suceava	7.09	68.8	5252	100.0
Teleorman	5.98	46.4	2644	100.0
Harghita	6.62	58.2	2382	100.0
Prahova	7.25	71.2	5276	100.0
Constanța	6.64	57.6	5057	100.0
Mureș	6.87	61.6	3572	100.0
Iași	7.33	72.5	4886	100.0
Bihor	6.54	56.4	4197	100.0
Sibiu	7.45	74.7	2218	100.0
Cluj	7.75	82.2	4008	100.0
Hunedoara	6.92	63.1	3073	100.0
Maramureș	6.93	63.6	3545	100.0
Caraș-Severin	6.61	57.3	1791	100.0
Neamț	6.87	63.9	3616	100.0
Dolj	6.85	62.0	4375	100.0
Ialomița	6.87	64.5	1626	100.0
Alba	7.20	70.4	2559	100.0
Mehedinți	6.30	51.3	1927	100.0
Galați	7.43	76.3	3429	100.0
Gorj	6.52	53.5	3670	100.0
București	7.03	66.8	14547	100.0
Bacău	7.48	78.0	3701	100.0
Arad	6.58	57.4	3058	100.0
Botoșani	7.20	69.7	2646	100.0
Satu-Mare	6.93	68.4	1975	100.0
Olt	6.54	55.8	3105	100.0
Vrancea	7.05	66.1	2192	100.0
Ilfov	5.48	32.0	1403	100.0
Giurgiu	5.63	37.6	1700	100.0
Vaslui	7.05	67.2	2726	100.0
Brăila	7.23	73.9	1660	100.0
Timiș	6.71	59.4	4316	100.0
Sălaj	6.70	59.4	1810	100.0
Covasna	6.94	62.9	1306	100.0
Bistrița-Năsăud	7.03	65.8	2163	100.0
Călărași	6.41	52.9	1492	100.0
Tulcea	6.83	62.9	1259	100.0
Buzău	6.88	66.4	2800	100.0
Vâlcea	6.94	65.2	2958	100.0
Brașov	7.44	76.1	3062	100.0
