Caraș-Severin	7.34	89.3	28	1.6
Sibiu	7.43	94.4	71	3.2
Vâlcea	8.92	100.0	25	0.8
Cluj	7.92	100.0	40	1.0
Mureș	6.66	89.9	79	2.2
Alba	6.50	85.0	20	0.8
Harghita	7.46	92.1	38	1.6
Neamț	6.93	89.1	46	1.3
Vaslui	7.30	80.8	26	1.0
Hunedoara	7.36	92.0	25	0.8
Brăila	7.50	95.9	49	3.0
Constanța	5.87	67.5	40	0.8
Iași	7.39	90.6	53	1.1
Bihor	6.81	81.8	66	1.6
Dâmbovița	7.70	100.0	20	0.6
Teleorman	5.68	69.2	52	2.0
Mehedinți	6.69	90.9	77	4.0
Ialomița	7.01	85.2	27	1.7
Maramureș	6.86	90.7	54	1.5
Olt	6.94	82.2	45	1.4
Sălaj	8.02	100.0	30	1.7
Dolj	8.22	96.6	29	0.7
Arad	8.44	100.0	32	1.0
Galați	8.98	100.0	26	0.8
Argeș	7.15	81.5	27	0.6
Bistrița-Năsăud	4.30	0.0	1	0.0
Botoșani	6.29	77.3	22	0.8
Giurgiu	5.70	63.3	30	1.8
Buzău	7.26	89.7	29	1.0
Covasna	6.65	100.0	4	0.3
Timiș	7.94	92.3	26	0.6
Prahova	8.83	100.0	28	0.5
Bacău	4.10	50.0	2	0.1
Vrancea	7.08	82.8	29	1.3
Călărași	5.63	71.4	28	1.9
București	8.48	100.0	32	0.2
Suceava	8.05	96.6	29	0.6
Satu-Mare	7.46	100.0	18	0.9
Tulcea	3.75	0.0	1	0.1
