Suceava	5.38	55.2	686	13.1
Dâmbovița	4.81	44.3	774	22.1
Neamț	4.59	41.5	585	16.2
Prahova	5.67	63.6	1621	30.7
Sibiu	6.57	72.8	696	31.4
Iași	5.34	52.0	615	12.6
București	5.33	55.0	2812	19.3
Hunedoara	5.22	51.6	560	18.2
Alba	6.04	64.8	596	23.3
Argeș	6.05	68.4	1392	30.2
Teleorman	4.98	47.2	709	26.8
Caraș-Severin	5.52	50.3	557	31.1
Dolj	4.26	34.8	735	16.8
Botoșani	4.55	39.7	189	7.1
Vrancea	5.12	53.0	502	22.9
Maramureș	5.28	54.0	734	20.7
Mehedinți	4.04	29.0	504	26.2
Mureș	5.08	51.8	731	20.5
Ialomița	4.84	48.2	276	17.0
Gorj	4.27	34.0	1236	33.7
Olt	4.62	37.5	547	17.6
Cluj	6.05	66.3	507	12.6
Satu-Mare	5.51	59.1	274	13.9
Constanța	4.66	42.8	1022	20.2
Galați	5.44	60.3	355	10.4
Covasna	5.07	42.2	237	18.1
Arad	4.90	46.7	583	19.1
Bacău	5.74	60.8	314	8.5
Sălaj	5.24	49.3	493	27.2
Brăila	6.08	71.2	344	20.7
Tulcea	5.04	49.8	217	17.2
Vaslui	4.72	43.2	331	12.1
Buzău	5.96	69.1	599	21.4
Ilfov	4.82	47.0	508	36.2
Bihor	5.32	54.3	529	12.6
Călărași	5.33	51.3	386	25.9
Harghita	5.57	60.3	466	19.6
Bistrița-Năsăud	5.64	55.8	224	10.4
Giurgiu	3.92	29.0	462	27.2
Timiș	5.26	47.7	1084	25.1
Vâlcea	4.48	44.8	611	20.7
Brașov	6.24	67.5	655	21.4
