Ialomița	8.61	100.0	6	0.4
Mureș	8.61	96.7	152	4.3
Gorj	9.00	99.2	126	3.4
Cluj	9.15	100.0	321	8.0
Suceava	8.52	99.6	243	4.6
Harghita	8.64	100.0	80	3.4
Caraș-Severin	8.20	97.5	80	4.5
Galați	8.52	98.0	198	5.8
Argeș	8.26	98.7	230	5.0
Iași	8.78	98.2	331	6.8
Arad	8.29	97.6	127	4.2
Bihor	7.97	94.8	193	4.6
Bistrița-Năsăud	8.69	98.9	90	4.2
Dolj	8.67	99.4	179	4.1
Giurgiu	6.10	69.2	13	0.8
București	8.40	97.8	834	5.7
Prahova	8.88	99.4	167	3.2
Bacău	8.27	98.4	249	6.7
Maramureș	8.68	97.9	141	4.0
Olt	8.69	100.0	39	1.3
Mehedinți	8.32	100.0	27	1.4
Botoșani	8.65	100.0	81	3.1
Ilfov	7.92	80.0	5	0.4
Satu-Mare	8.26	100.0	75	3.8
Vaslui	9.03	100.0	79	2.9
Sibiu	8.91	99.0	104	4.7
Neamț	8.86	99.5	205	5.7
Brăila	8.99	100.0	41	2.5
Dâmbovița	7.61	97.8	46	1.3
Călărași	8.59	100.0	12	0.8
Buzău	8.39	100.0	43	1.5
Covasna	8.15	100.0	25	1.9
Hunedoara	8.65	100.0	108	3.5
Vrancea	8.46	95.7	47	2.1
Alba	8.45	100.0	24	0.9
Constanța	8.83	100.0	128	2.5
Tulcea	8.41	100.0	6	0.5
Timiș	8.40	97.9	287	6.6
Teleorman	7.03	92.3	13	0.5
Brașov	9.02	100.0	279	9.1
Vâlcea	9.39	100.0	68	2.3
Sălaj	8.56	100.0	17	0.9
