Olt	7.49	94.7	19	0.6
Harghita	8.32	100.0	43	1.8
Covasna	8.75	100.0	13	1.0
Sălaj	8.33	95.3	106	5.9
Cluj	8.78	100.0	52	1.3
Maramureș	9.23	100.0	44	1.2
Alba	8.67	99.3	138	5.4
Satu-Mare	8.25	100.0	77	3.9
Ialomița	6.75	100.0	17	1.0
Dâmbovița	6.67	100.0	5	0.1
Călărași	7.27	100.0	33	2.2
Hunedoara	8.32	97.9	47	1.5
București	7.60	95.1	61	0.4
Teleorman	7.68	85.7	7	0.3
Prahova	8.59	97.4	39	0.7
Dolj	5.91	100.0	11	0.3
Botoșani	6.52	100.0	3	0.1
Mureș	9.05	100.0	29	0.8
Caraș-Severin	7.72	100.0	2	0.1
Argeș	6.56	100.0	14	0.3
Timiș	8.02	100.0	12	0.3
Vâlcea	9.41	100.0	8	0.3
Tulcea	4.15	0.0	1	0.1
Brașov	6.20	33.3	3	0.1
Iași	5.00	100.0	1	0.0
Bihor	6.72	90.0	10	0.2
